Id	DrawId	IsUp	Name	Type	ProbShow	Sort
3322	2048		Aクラス構造体確定時の提供割合			18
3323	2048		Aクラス構造体		100.00%	19
3324	2048		————————————————			20
3325	2048		Sクラス構造体確定時の提供割合			21
3326	2048		ピックアップSクラス構造体		70.00%	22
3327	2048		その他のSクラス構造体		30.00%	23
3328	100400		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2892.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3329	100400		————————————————			2
3330	100400		通常提供割合			3
3331	100400		ピックアップSクラス構造体		1.05%	4
3332	100400		その他のSクラス構造体		0.45%	5
3333	100400		Aクラス構造体		4.99%	6
3334	100400		Bクラス構造体		2.00%	7
3335	100400		構造体の欠片		23.53%	8
3336	100400		星4意識		29.83%	9
3337	100400		Expカプセル-L		4.31%	10
3338	100400		Expカプセル-LL		1.08%	11
3339	100400		突破合金·上		8.19%	12
3340	100400		武器突破コア·上		4.10%	13
3341	100400		意識突破回路·上		4.10%	14
3342	100400		ナットパックXL		13.10%	15
3343	100400		ナットパックXXL		3.28%	16
3344	100400		————————————————			17
3345	100400		Aクラス構造体確定時の提供割合			18
3346	100400		Aクラス構造体		100.00%	19
3347	100400		————————————————			20
3348	100400		Sクラス構造体確定時の提供割合			21
3349	100400		ピックアップSクラス構造体		70.00%	22
3350	100400		その他のSクラス構造体		30.00%	23
3351	100300		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2891.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3352	100300		————————————————			2
3353	100300		通常提供割合			3
3354	100300		ピックアップSクラス構造体		0.35%	4
3355	100300		その他のSクラス構造体		0.15%	5
3356	100300		Aクラス構造体		4.95%	6
3357	100300		Bクラス構造体		1.98%	7
3358	100300		構造体の欠片		23.76%	8
3359	100300		星4意識		30.20%	9
3360	100300		Expカプセル-L		4.36%	10
3361	100300		Expカプセル-LL		1.09%	11
3362	100300		突破合金·上		8.29%	12
3363	100300		武器突破コア·上		4.15%	13
3364	100300		意識突破回路·上		4.15%	14
3365	100300		ナットパックXL		13.26%	15
3366	100300		ナットパックXXL		3.32%	16
3367	100300		————————————————			17
3368	100300		Aクラス構造体確定時の提供割合			18
3369	100300		Aクラス構造体		100.00%	19
3370	100300		————————————————			20
3371	100300		Sクラス構造体確定時の提供割合			21
3372	100300		ピックアップSクラス構造体		70.00%	22
3373	100300		その他のSクラス構造体		30.00%	23
3374	1056		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2891.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3375	1056		————————————————			2
3376	1056		通常提供割合			3
3377	1056		ピックアップSクラス構造体		0.35%	4
3378	1056		その他のSクラス構造体		0.15%	5
3379	1056		Aクラス構造体		4.95%	6
3380	1056		Bクラス構造体		1.98%	7
3381	1056		構造体の欠片		23.76%	8
3382	1056		星4意識		30.20%	9
3383	1056		Expカプセル-L		4.36%	10
3384	1056		Expカプセル-LL		1.09%	11
3385	1056		突破合金·上		8.29%	12
3386	1056		武器突破コア·上		4.15%	13
3387	1056		意識突破回路·上		4.15%	14
3388	1056		ナットパックXL		13.26%	15
3389	1056		ナットパックXXL		3.32%	16
3390	1056		————————————————			17
3391	1056		Aクラス構造体確定時の提供割合			18
3392	1056		Aクラス構造体		100.00%	19
3393	1056		————————————————			20
3394	1056		Sクラス構造体確定時の提供割合			21
3395	1056		ピックアップSクラス構造体		70.00%	22
3396	1056		その他のSクラス構造体		30.00%	23
3397	2050		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2892.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3398	2050		————————————————			2
3399	2050		通常提供割合			3
3400	2050		ピックアップSクラス構造体		1.05%	4
3401	2050		その他のSクラス構造体		0.45%	5
3402	2050		Aクラス構造体		4.99%	6
3403	2050		Bクラス構造体		2.00%	7
3404	2050		構造体の欠片		23.53%	8
3405	2050		星4意識		29.83%	9
3406	2050		Expカプセル-L		4.31%	10
3407	2050		Expカプセル-LL		1.08%	11
3408	2050		突破合金·上		8.19%	12
3409	2050		武器突破コア·上		4.10%	13
3410	2050		意識突破回路·上		4.10%	14
3411	2050		ナットパックXL		13.10%	15
3412	2050		ナットパックXXL		3.28%	16
3413	2050		————————————————			17
3414	2050		Aクラス構造体確定時の提供割合			18
3415	2050		Aクラス構造体		100.00%	19
3416	2050		————————————————			20
3417	2050		Sクラス構造体確定時の提供割合			21
3418	2050		ピックアップSクラス構造体		70.00%	22
3419	2050		その他のSクラス構造体		30.00%	23
3420	1059		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2891.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3421	1059		————————————————			2
3422	1059		通常提供割合			3
3423	1059		ピックアップSクラス構造体		0.35%	4
3424	1059		その他のSクラス構造体		0.15%	5
3425	1059		Aクラス構造体		4.95%	6
3426	1059		Bクラス構造体		1.98%	7
3427	1059		構造体の欠片		23.76%	8
3428	1059		星4意識		30.20%	9
3429	1059		Expカプセル-L		4.36%	10
3430	1059		Expカプセル-LL		1.09%	11
3431	1059		突破合金·上		8.29%	12
3432	1059		武器突破コア·上		4.15%	13
3433	1059		意識突破回路·上		4.15%	14
3434	1059		ナットパックXL		13.26%	15
3435	1059		ナットパックXXL		3.32%	16
3436	1059		————————————————			17
3437	1059		Aクラス構造体確定時の提供割合			18
3438	1059		Aクラス構造体		100.00%	19
3439	1059		————————————————			20
3440	1059		Sクラス構造体確定時の提供割合			21
3441	1059		ピックアップSクラス構造体		70.00%	22
3442	1059		その他のSクラス構造体		30.00%	23
3443	2053		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2892.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3444	2053		————————————————			2
3445	2053		通常提供割合			3
3446	2053		ピックアップSクラス構造体		1.05%	4
3447	2053		その他のSクラス構造体		0.45%	5
3448	2053		Aクラス構造体		4.99%	6
3449	2053		Bクラス構造体		2.00%	7
3450	2053		構造体の欠片		23.53%	8
3451	2053		星4意識		29.83%	9
3452	2053		Expカプセル-L		4.31%	10
3453	2053		Expカプセル-LL		1.08%	11
3454	2053		突破合金·上		8.19%	12
3455	2053		武器突破コア·上		4.10%	13
3456	2053		意識突破回路·上		4.10%	14
3457	2053		ナットパックXL		13.10%	15
3458	2053		ナットパックXXL		3.28%	16
3459	2053		————————————————			17
3460	2053		Aクラス構造体確定時の提供割合			18
3461	2053		Aクラス構造体		100.00%	19
3462	2053		————————————————			20
3463	2053		Sクラス構造体確定時の提供割合			21
3464	2053		ピックアップSクラス構造体		70.00%	22
3465	2053		その他のSクラス構造体		30.00%	23
3466	100500		※詳しい提供割合は<a href="http://grayraven.jp/info/2020/1109/2891.html"><color=#34AFF8>公式サイト</color></a>よりご確認ください。			1
3467	100500		————————————————			2
3468	100500		通常提供割合			3
3469	100500		ピックアップSクラス構造体		0.35%	4
3470	100500		その他のSクラス構造体		0.15%	5
3471	100500		Aクラス構造体		4.95%	6
3472	100500		Bクラス構造体		1.98%	7
3473	100500		構造体の欠片		23.76%	8
3474	100500		星4意識		30.20%	9
3475	100500		Expカプセル-L		4.36%	10
3476	100500		Expカプセル-LL		1.09%	11
3477	100500		突破合金·上		8.29%	12
3478	100500		武器突破コア·上		4.15%	13
3479	100500		意識突破回路·上		4.15%	14
3480	100500		ナットパックXL		13.26%	15
3481	100500		ナットパックXXL		3.32%	16
3482	100500		————————————————			17
3483	100500		Aクラス構造体確定時の提供割合			18
3484	100500		Aクラス構造体		100.00%	19
3485	339	1	[6★] Implosion		4.00%	1
3486	339	1	[5★] Red Shift		12.00%	2
3487	339		[6★] Sarastro		0.50%	3
3488	339		[6★] Qinghe		0.50%	4
3489	339		[5★] Neapolitan Solo		1.50%	5
3490	339		[5★] Guiyun		1.50%	6
3491	339		4★ weapons		33.40%	7
3492	339		3★ weapons		27.90%	8
3493	339		Cog Box		9.35%	9
3494	339		Overclock material		9.35%	10
3495	4010		S-Rank Uniframe (including guaranteed)		12.45%	1
3496	4010		S-Rank Uniframe (base drop)		5.00%	2
3497	4010		4★ equipment		28.21%	3
3498	4010		Overclock material		26.45%	4
3499	4010		EXP material		6.44%	5
3500	4010		Cog Box		26.45%	6
3501	4011		S-Rank Uniframe (including guaranteed)		12.45%	1
3502	4011		S-Rank Uniframe (base drop)		5.00%	2
3503	4011		4★ equipment		28.21%	3
3504	4011		Overclock material		26.45%	4
3505	4011		EXP material		6.44%	5
3506	4011		Cog Box		26.45%	6
3507	170191		S-Rank Omniframe (including guaranteed)		1.90%	1
3508	170191		S-Rank Omniframe (base drop)		0.50%	2
3509	170191		B, A-Rank Omniframe		13.95%	3
3510	170191		Construct shard		22.11%	4
3511	170191		4★ equipment		28.39%	5
3512	170191		Overclock material		14.42%	6
3513	170191		EXP material		4.81%	7
3514	170191		Cog Box		14.42%	8
3515	170192		S-Rank Omniframe (including guaranteed)		1.90%	1
3516	170192		S-Rank Omniframe (base drop)		1.50%	2
3517	170192		B, A-Rank Omniframe		13.95%	3
3518	170192		Construct shard		22.11%	4
3519	170192		4★ equipment		28.39%	5
3520	170192		Overclock material		14.42%	6
3521	170192		EXP material		4.81%	7
3522	170192		Cog Box		14.42%	8
3523	170193		S-Rank Omniframe (including guaranteed)		1.90%	1
3524	170193		S-Rank Omniframe (base drop)		0.50%	2
3525	170193		B, A-Rank Omniframe		13.95%	3
3526	170193		Construct shard		22.11%	4
3527	170193		4★ equipment		28.39%	5
3528	170193		Overclock material		14.42%	6
3529	170193		EXP material		4.81%	7
3530	170193		Cog Box		14.42%	8
3531	170194		S-Rank Omniframe (including guaranteed)		1.90%	1
3532	170194		S-Rank Omniframe (base drop)		1.50%	2
3533	170194		B, A-Rank Omniframe		13.95%	3
3534	170194		Construct shard		22.11%	4
3535	170194		4★ equipment		28.39%	5
3536	170194		Overclock material		14.42%	6
3537	170194		EXP material		4.81%	7
3538	170194		Cog Box		14.42%	8
3539	170195		S-Rank Omniframe (including guaranteed)		1.90%	1
3540	170195		S-Rank Omniframe (base drop)		0.50%	2
3541	170195		B, A-Rank Omniframe		13.95%	3
3542	170195		Construct shard		22.11%	4
3543	170195		4★ equipment		28.39%	5
3544	170195		Overclock material		14.42%	6
3545	170195		EXP material		4.81%	7
3546	170195		Cog Box		14.42%	8
3547	170196		S-Rank Omniframe (including guaranteed)		1.90%	1
3548	170196		S-Rank Omniframe (base drop)		1.50%	2
3549	170196		B, A-Rank Omniframe		13.95%	3
3550	170196		Construct shard		22.11%	4
3551	170196		4★ equipment		28.39%	5
3552	170196		Overclock material		14.42%	6
3553	170196		EXP material		4.81%	7
3554	170196		Cog Box		14.42%	8
3555	170197		S-Rank Omniframe (including guaranteed)		1.90%	1
3556	170197		S-Rank Omniframe (base drop)		0.50%	2
3557	170197		B, A-Rank Omniframe		13.95%	3
3558	170197		Construct shard		22.11%	4
3559	170197		4★ equipment		28.39%	5
3560	170197		Overclock material		14.42%	6
3561	170197		EXP material		4.81%	7
3562	170197		Cog Box		14.42%	8
3563	170198		S-Rank Omniframe (including guaranteed)		1.90%	1
3564	170198		S-Rank Omniframe (base drop)		1.50%	2
3565	170198		B, A-Rank Omniframe		13.95%	3
3566	170198		Construct shard		22.11%	4
3567	170198		4★ equipment		28.39%	5
3568	170198		Overclock material		14.42%	6
3569	170198		EXP material		4.81%	7
3570	170198		Cog Box		14.42%	8
3571	170199		S-Rank Omniframe (including guaranteed)		1.90%	1
3572	170199		S-Rank Omniframe (base drop)		0.50%	2
3573	170199		B, A-Rank Omniframe		13.95%	3
3574	170199		Construct shard		22.11%	4
3575	170199		4★ equipment		28.39%	5
3576	170199		Overclock material		14.42%	6
3577	170199		EXP material		4.81%	7
3578	170199		Cog Box		14.42%	8
3579	170200		S-Rank Omniframe (including guaranteed)		1.90%	1
3580	170200		S-Rank Omniframe (base drop)		1.50%	2
3581	170200		B, A-Rank Omniframe		13.95%	3
3582	170200		Construct shard		22.11%	4
3583	170200		4★ equipment		28.39%	5
3584	170200		Overclock material		14.42%	6
3585	170200		EXP material		4.81%	7
3586	170200		Cog Box		14.42%	8
3587	170201		S-Rank Omniframe (including guaranteed)		1.90%	1
3588	170201		S-Rank Omniframe (base drop)		0.50%	2
3589	170201		B, A-Rank Omniframe		13.95%	3
3590	170201		Construct shard		22.11%	4
3591	170201		4★ equipment		28.39%	5
3592	170201		Overclock material		14.42%	6
3593	170201		EXP material		4.81%	7
3594	170201		Cog Box		14.42%	8
3595	170202		S-Rank Omniframe (including guaranteed)		1.90%	1
3596	170202		S-Rank Omniframe (base drop)		1.50%	2
3597	170202		B, A-Rank Omniframe		13.95%	3
3598	170202		Construct shard		22.11%	4
3599	170202		4★ equipment		28.39%	5
3600	170202		Overclock material		14.42%	6
3601	170202		EXP material		4.81%	7
3602	170202		Cog Box		14.42%	8
3603	340	1	6★ Illuminare		4.00%	1
3604	340	1	5★ Despair Breaker		12.00%	2
3605	340		[6★] Baji		0.50%	3
3606	340		[6★] Hestia		0.50%	4
3607	340		[5★] White Qilin		1.50%	5
3608	340		[5★] Bipolar Star Rift		1.50%	6
3609	340		4★ weapons		33.40%	7
3610	340		3★ weapons		27.90%	8
3611	340		Cog Box		9.35%	9
3612	340		Overclock material		9.35%	10
3613	1139		S-Rank Omniframe (including guaranteed)		1.90%	1
3614	1139		S-Rank Omniframe (base drop)		0.50%	2
3615	1139		B, A-Rank Omniframe		13.95%	3
3616	1139		Construct shard		22.11%	4
3617	1139		4★ equipment		28.39%	5
3618	1139		Overclock material		14.42%	6
3619	1139		EXP material		4.81%	7
3620	1139		Cog Box		14.42%	8
3621	2133		S-Rank Omniframe (including guaranteed)		1.90%	1
3622	2133		S-Rank Omniframe (base drop)		1.50%	2
3623	2133		B, A-Rank Omniframe		13.95%	3
3624	2133		Construct shard		22.11%	4
3625	2133		4★ equipment		28.39%	5
3626	2133		Overclock material		14.42%	6
3627	2133		EXP material		4.81%	7
3628	2133		Cog Box		14.42%	8
3629	7011		S-Rank CUB (Including the Guarantee)		8.33%	1
3630	7011		S-Rank CUB (Base Drop)		5.82%	2
3631	7011		A-Rank CUB		14.14%	3
3632	7011		CUB EXP Material		20.72%	4
3633	7011		CUB Overclock Material		11.02%	5
3634	7011		Support Skill Component		16.31%	6
3635	7011		CUB Shard		13.42%	7
3636	7011		Cog Box		16.06%	8
3637	7012		S-Rank CUB (Including the Guarantee)		8.33%	1
3638	7012		S-Rank CUB (Base Drop)		5.82%	2
3639	7012		A-Rank CUB		14.14%	3
3640	7012		CUB EXP Material		20.72%	4
3641	7012		CUB Overclock Material		11.02%	5
3642	7012		Support Skill Component		16.31%	6
3643	7012		CUB Shard		13.42%	7
3644	7012		Cog Box		16.06%	8
3645	170203		S-Rank Omniframe (including guaranteed)		1.90%	1
3646	170203		S-Rank Omniframe (base drop)		0.50%	2
3647	170203		B, A-Rank Omniframe		13.95%	3
3648	170203		Construct shard		22.11%	4
3649	170203		4★ equipment		28.39%	5
3650	170203		Overclock material		14.42%	6
3651	170203		EXP material		4.81%	7
3652	170203		Cog Box		14.42%	8
3653	170204		S-Rank Omniframe (including guaranteed)		1.90%	1
3654	170204		S-Rank Omniframe (base drop)		0.50%	2
3655	170204		B, A-Rank Omniframe		13.95%	3
3656	170204		Construct shard		22.11%	4
3657	170204		4★ equipment		28.39%	5
3658	170204		Overclock material		14.42%	6
3659	170204		EXP material		4.81%	7
3660	170204		Cog Box		14.42%	8
3661	170205		S-Rank Omniframe (including guaranteed)		1.90%	1
3662	170205		S-Rank Omniframe (base drop)		0.50%	2
3663	170205		B, A-Rank Omniframe		13.95%	3
3664	170205		Construct shard		22.11%	4
3665	170205		4★ equipment		28.39%	5
3666	170205		Overclock material		14.42%	6
3667	170205		EXP material		4.81%	7
3668	170205		Cog Box		14.42%	8
3669	170206		S-Rank Omniframe (including guaranteed)		1.90%	1
3670	170206		S-Rank Omniframe (base drop)		0.50%	2
3671	170206		B, A-Rank Omniframe		13.95%	3
3672	170206		Construct shard		22.11%	4
3673	170206		4★ equipment		28.39%	5
3674	170206		Overclock material		14.42%	6
3675	170206		EXP material		4.81%	7
3676	170206		Cog Box		14.42%	8
3677	170207		S-Rank Omniframe (including guaranteed)		1.90%	1
3678	170207		S-Rank Omniframe (base drop)		0.50%	2
3679	170207		B, A-Rank Omniframe		13.95%	3
3680	170207		Construct shard		22.11%	4
3681	170207		4★ equipment		28.39%	5
3682	170207		Overclock material		14.42%	6
3683	170207		EXP material		4.81%	7
3684	170207		Cog Box		14.42%	8
3685	170208		S-Rank Omniframe (including guaranteed)		1.90%	1
3686	170208		S-Rank Omniframe (base drop)		0.50%	2
3687	170208		B, A-Rank Omniframe		13.95%	3
3688	170208		Construct shard		22.11%	4
3689	170208		4★ equipment		28.39%	5
3690	170208		Overclock material		14.42%	6
3691	170208		EXP material		4.81%	7
3692	170208		Cog Box		14.42%	8
3693	170209		S-Rank Omniframe (including guaranteed)		1.90%	1
3694	170209		S-Rank Omniframe (base drop)		0.50%	2
3695	170209		B, A-Rank Omniframe		13.95%	3
3696	170209		Construct shard		22.11%	4
3697	170209		4★ equipment		28.39%	5
3698	170209		Overclock material		14.42%	6
3699	170209		EXP material		4.81%	7
3700	170209		Cog Box		14.42%	8
3701	170210		S-Rank Omniframe (including guaranteed)		1.90%	1
3702	170210		S-Rank Omniframe (base drop)		0.50%	2
3703	170210		B, A-Rank Omniframe		13.95%	3
3704	170210		Construct shard		22.11%	4
3705	170210		4★ equipment		28.39%	5
3706	170210		Overclock material		14.42%	6
3707	170210		EXP material		4.81%	7
3708	170210		Cog Box		14.42%	8
3709	170211		S-Rank Omniframe (including guaranteed)		1.90%	1
3710	170211		S-Rank Omniframe (base drop)		0.50%	2
3711	170211		B, A-Rank Omniframe		13.95%	3
3712	170211		Construct shard		22.11%	4
3713	170211		4★ equipment		28.39%	5
3714	170211		Overclock material		14.42%	6
3715	170211		EXP material		4.81%	7
3716	170211		Cog Box		14.42%	8
3717	170212		S-Rank Omniframe (including guaranteed)		1.90%	1
3718	170212		S-Rank Omniframe (base drop)		1.50%	2
3719	170212		B, A-Rank Omniframe		13.95%	3
3720	170212		Construct shard		22.11%	4
3721	170212		4★ equipment		28.39%	5
3722	170212		Overclock material		14.42%	6
3723	170212		EXP material		4.81%	7
3724	170212		Cog Box		14.42%	8
3725	170213		S-Rank Omniframe (including guaranteed)		1.90%	1
3726	170213		S-Rank Omniframe (base drop)		1.50%	2
3727	170213		B, A-Rank Omniframe		13.95%	3
3728	170213		Construct shard		22.11%	4
3729	170213		4★ equipment		28.39%	5
3730	170213		Overclock material		14.42%	6
3731	170213		EXP material		4.81%	7
3732	170213		Cog Box		14.42%	8
3733	170214		S-Rank Omniframe (including guaranteed)		1.90%	1
3734	170214		S-Rank Omniframe (base drop)		1.50%	2
3735	170214		B, A-Rank Omniframe		13.95%	3
3736	170214		Construct shard		22.11%	4
3737	170214		4★ equipment		28.39%	5
3738	170214		Overclock material		14.42%	6
3739	170214		EXP material		4.81%	7
3740	170214		Cog Box		14.42%	8
3741	170215		S-Rank Omniframe (including guaranteed)		1.90%	1
3742	170215		S-Rank Omniframe (base drop)		1.50%	2
3743	170215		B, A-Rank Omniframe		13.95%	3
3744	170215		Construct shard		22.11%	4
3745	170215		4★ equipment		28.39%	5
3746	170215		Overclock material		14.42%	6
3747	170215		EXP material		4.81%	7
3748	170215		Cog Box		14.42%	8
3749	170216		S-Rank Omniframe (including guaranteed)		1.90%	1
3750	170216		S-Rank Omniframe (base drop)		1.50%	2
3751	170216		B, A-Rank Omniframe		13.95%	3
3752	170216		Construct shard		22.11%	4
3753	170216		4★ equipment		28.39%	5
3754	170216		Overclock material		14.42%	6
3755	170216		EXP material		4.81%	7
3756	170216		Cog Box		14.42%	8
3757	170217		S-Rank Omniframe (including guaranteed)		1.90%	1
3758	170217		S-Rank Omniframe (base drop)		1.50%	2
3759	170217		B, A-Rank Omniframe		13.95%	3
3760	170217		Construct shard		22.11%	4
3761	170217		4★ equipment		28.39%	5
3762	170217		Overclock material		14.42%	6
3763	170217		EXP material		4.81%	7
3764	170217		Cog Box		14.42%	8
3765	170218		S-Rank Omniframe (including guaranteed)		1.90%	1
3766	170218		S-Rank Omniframe (base drop)		1.50%	2
3767	170218		B, A-Rank Omniframe		13.95%	3
3768	170218		Construct shard		22.11%	4
3769	170218		4★ equipment		28.39%	5
3770	170218		Overclock material		14.42%	6
3771	170218		EXP material		4.81%	7
3772	170218		Cog Box		14.42%	8
3773	170219		S-Rank Omniframe (including guaranteed)		1.90%	1
3774	170219		S-Rank Omniframe (base drop)		1.50%	2
3775	170219		B, A-Rank Omniframe		13.95%	3
3776	170219		Construct shard		22.11%	4
3777	170219		4★ equipment		28.39%	5
3778	170219		Overclock material		14.42%	6
3779	170219		EXP material		4.81%	7
3780	170219		Cog Box		14.42%	8
3781	170220		S-Rank Omniframe (including guaranteed)		1.90%	1
3782	170220		S-Rank Omniframe (base drop)		1.50%	2
3783	170220		B, A-Rank Omniframe		13.95%	3
3784	170220		Construct shard		22.11%	4
3785	170220		4★ equipment		28.39%	5
3786	170220		Overclock material		14.42%	6
3787	170220		EXP material		4.81%	7
3788	170220		Cog Box		14.42%	8
3789	170223		S-Rank Omniframe (including guaranteed)		1.90%	1
3790	170223		S-Rank Omniframe (base drop)		0.50%	2
3791	170223		B, A-Rank Omniframe		13.95%	3
3792	170223		Construct shard		22.11%	4
3793	170223		4★ equipment		28.39%	5
3794	170223		Overclock material		14.42%	6
3795	170223		EXP material		4.81%	7
3796	170223		Cog Box		14.42%	8
3797	170224		S-Rank Omniframe (including guaranteed)		1.90%	1
3798	170224		S-Rank Omniframe (base drop)		0.50%	2
3799	170224		B, A-Rank Omniframe		13.95%	3
3800	170224		Construct shard		22.11%	4
3801	170224		4★ equipment		28.39%	5
3802	170224		Overclock material		14.42%	6
3803	170224		EXP material		4.81%	7
3804	170224		Cog Box		14.42%	8
3805	170225		S-Rank Omniframe (including guaranteed)		1.90%	1
3806	170225		S-Rank Omniframe (base drop)		0.50%	2
3807	170225		B, A-Rank Omniframe		13.95%	3
3808	170225		Construct shard		22.11%	4
3809	170225		4★ equipment		28.39%	5
3810	170225		Overclock material		14.42%	6
3811	170225		EXP material		4.81%	7
3812	170225		Cog Box		14.42%	8
3813	170226		S-Rank Omniframe (including guaranteed)		1.90%	1
3814	170226		S-Rank Omniframe (base drop)		0.50%	2
3815	170226		B, A-Rank Omniframe		13.95%	3
3816	170226		Construct shard		22.11%	4
3817	170226		4★ equipment		28.39%	5
3818	170226		Overclock material		14.42%	6
3819	170226		EXP material		4.81%	7
3820	170226		Cog Box		14.42%	8
3821	170227		S-Rank Omniframe (including guaranteed)		1.90%	1
3822	170227		S-Rank Omniframe (base drop)		0.50%	2
3823	170227		B, A-Rank Omniframe		13.95%	3
3824	170227		Construct shard		22.11%	4
3825	170227		4★ equipment		28.39%	5
3826	170227		Overclock material		14.42%	6
3827	170227		EXP material		4.81%	7
3828	170227		Cog Box		14.42%	8
3829	170228		S-Rank Omniframe (including guaranteed)		1.90%	1
3830	170228		S-Rank Omniframe (base drop)		0.50%	2
3831	170228		B, A-Rank Omniframe		13.95%	3
3832	170228		Construct shard		22.11%	4
3833	170228		4★ equipment		28.39%	5
3834	170228		Overclock material		14.42%	6
3835	170228		EXP material		4.81%	7
3836	170228		Cog Box		14.42%	8
3837	170229		S-Rank Omniframe (including guaranteed)		1.90%	1
3838	170229		S-Rank Omniframe (base drop)		0.50%	2
3839	170229		B, A-Rank Omniframe		13.95%	3
3840	170229		Construct shard		22.11%	4
3841	170229		4★ equipment		28.39%	5
3842	170229		Overclock material		14.42%	6
3843	170229		EXP material		4.81%	7
3844	170229		Cog Box		14.42%	8
3845	170230		S-Rank Omniframe (including guaranteed)		1.90%	1
3846	170230		S-Rank Omniframe (base drop)		0.50%	2
3847	170230		B, A-Rank Omniframe		13.95%	3
3848	170230		Construct shard		22.11%	4
3849	170230		4★ equipment		28.39%	5
3850	170230		Overclock material		14.42%	6
3851	170230		EXP material		4.81%	7
3852	170230		Cog Box		14.42%	8
3853	170231		S-Rank Omniframe (including guaranteed)		1.90%	1
3854	170231		S-Rank Omniframe (base drop)		0.50%	2
3855	170231		B, A-Rank Omniframe		13.95%	3
3856	170231		Construct shard		22.11%	4
3857	170231		4★ equipment		28.39%	5
3858	170231		Overclock material		14.42%	6
3859	170231		EXP material		4.81%	7
3860	170231		Cog Box		14.42%	8
3861	170232		S-Rank Omniframe (including guaranteed)		1.90%	1
3862	170232		S-Rank Omniframe (base drop)		0.50%	2
3863	170232		B, A-Rank Omniframe		13.95%	3
3864	170232		Construct shard		22.11%	4
3865	170232		4★ equipment		28.39%	5
3866	170232		Overclock material		14.42%	6
3867	170232		EXP material		4.81%	7
3868	170232		Cog Box		14.42%	8
3869	170233		S-Rank Omniframe (including guaranteed)		1.90%	1
3870	170233		S-Rank Omniframe (base drop)		0.50%	2
3871	170233		B, A-Rank Omniframe		13.95%	3
3872	170233		Construct shard		22.11%	4
3873	170233		4★ equipment		28.39%	5
3874	170233		Overclock material		14.42%	6
3875	170233		EXP material		4.81%	7
3876	170233		Cog Box		14.42%	8
3877	170234		S-Rank Omniframe (including guaranteed)		1.90%	1
3878	170234		S-Rank Omniframe (base drop)		0.50%	2
3879	170234		B, A-Rank Omniframe		13.95%	3
3880	170234		Construct shard		22.11%	4
3881	170234		4★ equipment		28.39%	5
3882	170234		Overclock material		14.42%	6
3883	170234		EXP material		4.81%	7
3884	170234		Cog Box		14.42%	8
3885	170235		S-Rank Omniframe (including guaranteed)		1.90%	1
3886	170235		S-Rank Omniframe (base drop)		0.50%	2
3887	170235		B, A-Rank Omniframe		13.95%	3
3888	170235		Construct shard		22.11%	4
3889	170235		4★ equipment		28.39%	5
3890	170235		Overclock material		14.42%	6
3891	170235		EXP material		4.81%	7
3892	170235		Cog Box		14.42%	8
3893	170236		S-Rank Omniframe (including guaranteed)		1.90%	1
3894	170236		S-Rank Omniframe (base drop)		0.50%	2
3895	170236		B, A-Rank Omniframe		13.95%	3
3896	170236		Construct shard		22.11%	4
3897	170236		4★ equipment		28.39%	5
3898	170236		Overclock material		14.42%	6
3899	170236		EXP material		4.81%	7
3900	170236		Cog Box		14.42%	8
3901	170237		S-Rank Omniframe (including guaranteed)		1.90%	1
3902	170237		S-Rank Omniframe (base drop)		0.50%	2
3903	170237		B, A-Rank Omniframe		13.95%	3
3904	170237		Construct shard		22.11%	4
3905	170237		4★ equipment		28.39%	5
3906	170237		Overclock material		14.42%	6
3907	170237		EXP material		4.81%	7
3908	170237		Cog Box		14.42%	8
3909	170238		S-Rank Omniframe (including guaranteed)		1.90%	1
3910	170238		S-Rank Omniframe (base drop)		1.50%	2
3911	170238		B, A-Rank Omniframe		13.95%	3
3912	170238		Construct shard		22.11%	4
3913	170238		4★ equipment		28.39%	5
3914	170238		Overclock material		14.42%	6
3915	170238		EXP material		4.81%	7
3916	170238		Cog Box		14.42%	8
3917	170239		S-Rank Omniframe (including guaranteed)		1.90%	1
3918	170239		S-Rank Omniframe (base drop)		1.50%	2
3919	170239		B, A-Rank Omniframe		13.95%	3
3920	170239		Construct shard		22.11%	4
3921	170239		4★ equipment		28.39%	5
3922	170239		Overclock material		14.42%	6
3923	170239		EXP material		4.81%	7
3924	170239		Cog Box		14.42%	8
3925	170240		S-Rank Omniframe (including guaranteed)		1.90%	1
3926	170240		S-Rank Omniframe (base drop)		1.50%	2
3927	170240		B, A-Rank Omniframe		13.95%	3
3928	170240		Construct shard		22.11%	4
3929	170240		4★ equipment		28.39%	5
3930	170240		Overclock material		14.42%	6
3931	170240		EXP material		4.81%	7
3932	170240		Cog Box		14.42%	8
