Hash	EffectNameHash	Url	UrlEx
-213051022	-213051022	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Di01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Di01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Di01.bytes
-616335549	-616335549	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Di02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Di02.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Di02.bytes
-487509548	-487509548	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Hit01.bytes
-487509549	-487509549	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Hit02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Hit02.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk10Hit02.bytes
-1061557564	-1061557564	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12.bytes
-50910552	-50910552	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Di01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Di01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Di01.bytes
864286455	864286455	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Dilie.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Dilie.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Dilie.bytes
-325369078	-325369078	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Hit01.bytes
554144682	554144682	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk12Wuqi.bytes
1667325791	1667325791	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk13.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk13.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk13.bytes
144470252	144470252	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk13Wing.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk13Wing.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk13Wing.bytes
288558677	288558677	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Dandao.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Dandao.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Dandao.bytes
-1767203455	-1767203455	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Di.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Di.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Di.bytes
966071400	966071400	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Hit01.bytes
716285152	716285152	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk14Wuqi.bytes
-537147006	-537147006	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk1501.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk1501.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk1501.bytes
-940431533	-940431533	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk1502.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk1502.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk1502.bytes
1329466637	1329466637	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Hit01.bytes
1329466636	1329466636	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Hit02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Hit02.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Hit02.bytes
837761339	837761339	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk15Wuqi.bytes
-658273037	-658273037	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk17.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk17.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk17.bytes
999901809	999901809	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk17Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk17Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk17Wuqi.bytes
1714379958	1714379958	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk18.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk18.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk18.bytes
985519473	985519473	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Dilie.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Dilie.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Dilie.bytes
37783118	37783118	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Hit01.bytes
675613574	675613574	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk23Wuqi.bytes
148296014	148296014	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk29.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk29.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk29.bytes
524204528	524204528	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk29Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk29Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk29Hit01.bytes
2070610316	2070610316	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30.bytes
-487720814	-487720814	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit01.bytes
-487720811	-487720811	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit02.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit02.bytes
-487720812	-487720812	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit03.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit03.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit03.bytes
-487720809	-487720809	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit04.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit04.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit04.bytes
-487720810	-487720810	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit05.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit05.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk30Hit05.bytes
-1061557566	-1061557566	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk32.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk32.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk32.bytes
554138412	554138412	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk32Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk32Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk32Wuqi.bytes
1667325789	1667325789	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk33.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk33.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk33.bytes
-1821072453	-1821072453	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk35.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk35.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk35.bytes
-1061557569	-1061557569	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42.bytes
513798546	513798546	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Eye.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Eye.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Eye.bytes
825895339	825895339	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Pingmu.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Pingmu.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Pingmu.bytes
554139565	554139565	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk42Wuqi.bytes
1667325786	1667325786	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk43.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk43.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk43.bytes
675615752	675615752	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk43Wuqi.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk43Wuqi.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Atk43Wuqi.bytes
751388085	751388085	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Wing01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Wing01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Wing01.bytes
751388086	751388086	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Wing02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2Wing02.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2Wing02.bytes
883640586	883640586	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingGaoliang.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingGaoliang.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingGaoliang.bytes
-1237234514	-1237234514	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingHit01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingHit01.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingHit01.bytes
328849427	328849427	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingHit02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingHit02.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingHit02.bytes
-988247407	-988247407	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingShoushun.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingShoushun.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenP2WingShoushun.bytes
1858691123	1858691123	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenShanxian.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenShanxian.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenShanxian.bytes
-447220635	-447220635	Assets/Product/Effect/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenYinshe.prefab	Assets/Product/EffectEx/Prefab/FxMb1XigeluenPrefab/FxMb1XigeluenYinshe.prefab	Assets/Product/EffectEx/Data/FxMb1XigeluenPrefab/FxMb1XigeluenYinshe.bytes
206450714	206450714	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01.bytes
-2143159155	-2143159155	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Dilie.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Dilie.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Dilie.bytes
152809743	152809743	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Dilie02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Dilie02.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Dilie02.bytes
-831790032	-831790032	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01New.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01New.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01New.bytes
-1884281817	-1884281817	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji01.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji01.bytes
-1480997290	-1480997290	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji02.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji02.bytes
1247886065	1247886065	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji03.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji03.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji03.bytes
2007400952	2007400952	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji04.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji04.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji04.bytes
441317011	441317011	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji05.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji05.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Shouji05.bytes
-1918894979	-1918894979	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Tuowei.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Tuowei.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack01Tuowei.bytes
1772534655	1772534655	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02.bytes
-1891491918	-1891491918	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Dilie.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Dilie.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Dilie.bytes
-1187977450	-1187977450	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji01.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji01.bytes
-1591261977	-1591261977	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji02.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji02.bytes
-25178036	-25178036	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji03.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji03.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji03.bytes
-428462563	-428462563	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji04.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji04.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji04.bytes
1137621378	1137621378	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji05.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji05.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack02Shouji05.bytes
-956348700	-956348700	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack03.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack03.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack03.bytes
609735241	609735241	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04.bytes
-2053632388	-2053632388	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Dilie.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Dilie.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Dilie.bytes
-1166415688	-1166415688	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Shouji01.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Shouji01.bytes
399668253	399668253	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Shouji02.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack04Shouji02.bytes
-2119148114	-2119148114	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05.bytes
-689578207	-689578207	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Dilie.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Dilie.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Dilie.bytes
1905211027	1905211027	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji01.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji01.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji01.bytes
-1986471742	-1986471742	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji02.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji02.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji02.bytes
742411613	742411613	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji03.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji03.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji03.bytes
1145696140	1145696140	Assets/Product/Effect/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji04.prefab	Assets/Product/EffectEx/Prefab/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji04.prefab	Assets/Product/EffectEx/Data/FxMb1XiuMd010001/FxMb1XiuMd010001Attack05Shouji04.bytes
