Id	Type	Title	Desc	Time	PrefabPath
10110004	1		Some Corrupted are attracted by the commotion\n<color=#fffff><size=27>Defeat them to proceed</size></color>	2	
10110005	2		Defeat the Corrupted		
10110006	1		Corrupted defeated\n<color=#fffff><size=27>Eliminate the special sensor to track the enemies' location</size></color>	2	
10110007	2		Defeat the assembled Corrupted		
10110008	2		Defeat the strange-looking mechanoid		
10110009	1		Disguise has been seen through\n<color=#fffff><size=27>The strange-looking mechanoid attacks</size></color>	2	
10110101	8	Consciousness Regeneration Progress	{0}%		
10110102	8	Mechanoid Consciousness Generated	Tips	2	
10110103	2		Find the hatch key by controlling the mechanoid consciousness		
10110104	1		Simulated M.I.N.D. unlocking node reached\n<color=#fffff><size=27>Beware of defenses from verification modules</size></color>	2	
10110105	2		Advance towards the attack node		
10110106	1		M.I.N.D. verification module activated\n<color=#fffff><size=27>You can use basic attacks to destroy the mechanism</size></color>	2	
10110107	1		Hatch key obtained	2	
10110115	8	Remaining time for brute-force hacking	{0}s		
10110116	1		Simulated M.I.N.D. analyzed\n<color=#fffff><size=27>Use your signature move to quickly reach the unlock node</size></color>	2	
10110117	8	Hacked successfully	Tips	2	
10110201	2		Defeat the guard machines		
10110202	1		Guard machines are after you\n<color=#fffff><size=26>Take them down</size></color>	2	
10110203	1		Reinforcements arrive\n<color=#fffff><size=27>Defeat them</size></color>	2	
10110204	2		Advance towards the target location		
10110401	2		Defeat the guard machines		
10110402	1		You are found!\n<color=#fffff><size=27>Defeat the guards</size></color>	2	
10110403	2		Find a way out of here		
10110404	1		Combat is unavoidable\n<color=#fffff><size=27>Defeat the guards to get out of here</size></color>	2	
10110405	1		Guard machine reinforcements have arrived\n<color=#fffff><size=27>Fight through the guard machines</size></color>	2	
10110406	1		Guards defeated\n<color=#fffff><size=27>Find a way out of here</size></color>	2	
10110501	8	Challenge: Keep 100+ Combo	Current: {0}-hit		
10110502	8	Hit combo count is lower than 100	Challenge failed	2	
10110503	2		Defeat the enemy and obtain the proof of might		
10110504	8	Challenge: Keep 30%+ HP	Current: {0}%		
10110505	8	Current HP is lower than 30%	Challenge failed	2	
10110506	2		Defeat the enemy and obtain the proof of illusion		
10110507	8	Challenge: Take less than 30 hits	Current: {0}		
10110508	8	30 hits or more taken	Challenge failed	2	
10110509	2		Defeat the enemy and obtain the proof of skill		
10110510	2		Defeat the enemy and complete the final test		
10110511	2		Complete the test on the opposite stage		
10110512	8	Enemy defeated	Challenge complete	2	
10110513	1		You have proven your worth\n<color=#fffff><size=27>Go to the next stage</size></color>	2	
10110514	1		Show your true strength\n<color=#fffff><size=27>Win in the product competition</size></color>	2	
10110601	2		Tap to use the specialized Inver-Device to find puppets		
10110602	1		Remove potential issues\n<color=#fffff><size=27>Find puppets with the Inver-Device and eliminate them</size></color>	2	
10110603	1		Target locked on\n<color=#fffff><size=27>Entering Falcon Field soon</size></color>	2	
10110604	2		Destroy the target within the area of the sensor		
10110605	1		All target puppets eliminated\n<color=#fffff><size=27>Approach the leader</size></color>	2	
10110606	2		Approach the leader on the observation deck		
10110607	1		Target puppet eliminated\n<color=#fffff><size=27>Find the next puppet</size></color>	2	
10110608	8	Find target puppet	{0} left		
10110609	8	All targets eliminated	Tips	2	
10110701	1		Yazi is going after you!\n<color=#fffff><size=27>Defeat the guards under Kowloong Crew control</size></color>	2	
10110702	2		Defeat the Kowloong Crew		
10110703	2		Defeat Yazi of the Kowloong Crew		
10110801	2		Defeat the mastermind Qu		
10110802	1		Severe damage taken\n<color=#fffff><size=27>Used an emergency activation device to recover</size></color>	2	
10110803	8	Emergency activation device uses: 	{0}		
10110804	2		Approach Qu		
10110805	1		The recovered Lucia returns to battle\n<color=#fffff><size=27>Approach the main control device</size></color>	2	
10110806	1		Duel\n<color=#fffff><size=27>Defeat Qu and bring an end to it all</size></color>	2	
10110807	2		Defeat the central system Huaxu		
10115201	2		Defeat Musashi IX		
10115202	1		Defeat Musashi IX\n<color=#fffff><size=27>Defeat the elite Corrupted</size></color>	2	
10115203	1		Musashi IX has escaped\n<color=#fffff><size=27>It is behaving suspiciously—investigation required</size></color>	2	
10115204	2		Defeat the Corrupted to clear the path		
10115205	1		Found other Corrupted.\n<color=#fffff><size=27>Defeat them.</size></color>	2	
10115206	1		Strange signals detected in front\n<color=#fffff><size=27>Investigation required</size></color>	2	
10115207	1		Defeat Musashi IX\n<color=#fffff><size=27>Shoot first, ask questions later</size></color>	2	
10115208	2		Go ahead to take a look		
11110101	8	Current data collection progress: 	{0}%		
11110102	8	Collection complete!	Tips	2	
11110103	1		Cut a path\n<color=#fffff><size=27>Defeat the mechanical puppets</size></color>	2	
11110104	2		Defeat the mechanical puppets		
11110105	2		Defeat the remaining mechanical puppets		
11110106	1		The puppets slow down their attack\n<color=#fffff><size=27>Clean up the rest and complete the objective</size></color>	2	
11110301	1		High efficiency method\n<color=#fffff><size=27>Defeat the mechanical puppets and follow the masked person</size></color>	2	
11110302	2		Defeat the performer puppets		
11110303	1		More performer puppets appear\n<color=#fffff><size=27>Defeat them and follow the masked person</size></color>	2	
11110304	1		The leader puppet makes an entry\n<color=#fffff><size=27>Defeat the leader puppet</size></color>	2	
11110305	2		Defeat the leader puppet		
11110306	1		Chrome uses a small charger\n<color=#fffff><size=27>Chrome can now repeatedly use Storm World in a short amount of time</size></color>	2	
11110401	2		Defeat Huaxu		
11110402	1		Let's end this, Chrome.	2	
10121001	1		Assist the Construct squad\n<color=#fffff><size=27>Hold your ground against the Corrupted</size></color>	2	
10121002	2		Defeat the Corrupted		
10121003	2		Defeat the guardian		
10121004	1		Hold your ground\n<color=#fffff><size=27>Combat is unavoidable</size></color>	2	
10121101	2		Defeat Alpha the Ascendant		
10121102	1		Alpha attacks!\n<color=#fffff><size=27>Defeat her to secure this area</size></color>	2	
10121103	2		Defeat all Heteromers		
10121104	1		Heteromers are coming\n<color=#fffff><size=27>Defeat all Heteromers</size></color>	2	
10121301	1		The Heteromer Cubes emits strange energies\n<color=#fffff><size=27>Stay away from their energy waves</size></color>	2	
10121302	2		Defeat all Hetero Units		
10121303	1		Some Heteromer Cubes have lost power\n<color=#fffff><size=27>Destroy the unpowered Heteromer Cubes</size></color>	2	
10121304	2		Destroy the unpowered Heteromer Cubes		
10121305	1		The Heteromer Cubes have split into the Heteromers\n<color=#fffff><size=27>Defeat all Heteromers</size></color>	2	
10121306	2		Defeat the remaining Heteromers		
10121307	1		More Hetero Units coming\n<color=#fffff><size=27>Defeat all Hetero Units</size></color>	2	
10122301	1		Lightless Veranda\n<color=#fffff><size=27>Follow the tips to find the correct hanging scroll</size></color>	2	
10122302	1		Chamber of Windrest\n<color=#fffff><size=27>Follow the tips to find the correct hanging scroll</size></color>	2	
10122303	1		Pavilion of Difference\n<color=#fffff><size=27>Follow the tips to find the correct hanging scroll</size></color>	2	
10122304	2		Follow the tips of "Lightless Veranda" to find the correct hanging scroll		
10122305	2		Follow the tips of "Chamber of Windrest" to find the correct hanging scroll		
10122306	2		Follow the tips of "Pavilion of Difference" to find the correct scroll		
10122307	8	Challenge: Solve the 3 puzzles	Current ({0}/3)		
10122308	2		Defeat the illusions		
10122309	2		Defeat Hanged Man		
10122310	1		Failed to identify the correct hanging scroll\n<color=#fffff><size=27>The illusions are coming</size></color>	2	
10122311	1		Identified the correct hanging scroll\n<color=#fffff><size=27>Defeat the illusory Hanged Man</size></color>	2	
10122312	1		All illusions were gone\n<color=#fffff><size=27>Try to find the correct hanging scroll again</size></color>	2	
10122313	1		Have something to ask?\n<color=#fffff><size=27>Speak with "Yazi" to get more intel.</size></color>	2	
10122314	2		Talk to "Yazi"		
10122315	2		Defeat Prime, the guardian of the courtyard		
10122316	1		The trial of strength\n<color=#fffff><size=27>Defeat the guardian Prime</size></color>	2	
10122317	8	Challenge complete!	Tips	4	
10122318	8	Challenge failed!	Tips	4	
10130001	1		Babylonia Parliament Square	2	
10130002	1		Eden 16-B Leisure Module	2	
10130003	1		Dominik Memorial Park	2	
10130050	8	Area Fall Timer	{0}s		
10130051	8	Area has fallen	Tips	1	
10130201	2		Pass the weak point of data stream		
10130202	2		Remove all Defense Programs of the area		
10130203	1		Pass the data stream on floor {0} and reach the safety gap\n<color=#fffff><size=27>Interact with the Terminal and remove safety barrier</size></color>	2	
10130204	1		Reach breakthrough point. Defense of data stream disabled.\n<color=#fffff><size=27>Interact with the Terminal to remove safety barrier of the area</size></color>	2	
10130205	1		You have been sensed\n<color=#fffff><size=27>Remove Defense Programs</size></color>	2	
10130206	1		Defense Programs removed\n<color=#fffff><size=27>Interact with the Terminal and remove safety barrier</size></color>	2	
10130207	1		Defense Programs removed\n<color=#fffff><size=27>Interact with the Terminal to remove safety barrier of the area</size></color>	2	
10130208	2		Interact with the Terminal		
10130209	2		Take the central elevator and advance to the next area		
10130210	2		Continue to pass the weak point of data stream		
10130211	2		Continue to pass the weak point and search the security barrier Terminal		
10130301	2		Remove Defense Programs		
10130302	1		Defense Programs are after you\n<color=#fffff><size=27>Remove Defense Programs</size></color>	2	
10130303	2		Search for clues in the area		
10130304	2		Return to lower level and meet with Bianca		
10130305	1		Defense Programs removed\n<color=#fffff><size=27>Received Bianca's assembly signal. Meet with her asap</size></color>	2	
10130306	1		Search for clues in the virtual Eden 16-B Module	2	
10130310	1		This place has been investigated	2	
10130320	8	Area's Investigation Points	({0}/3)		
10130501	2		Remove all hijacked Defense Programs		
10130502	2		Find a path to another area		
10130503	2		Remove all Defense Programs		
10130504	2		Find the path to another area		
10130505	2		Advance to hidden channel after exploring the area		
10130506	1		Due to the disappearance of hijacked objects, all security barriers in virtual space have been removed\n<color=#fffff><size=27>You can head to other areas and explore</size></color>	3	
10130507	1		Bianca escaped from the scene\n<color=#fffff><size=27>Remove hijacked Defense Programs to clear the tracking path</size></color>	3	
10130508	1		Defense Programs are after you\n<color=#fffff><size=27>Remove all Defense Programs</size></color>	3	
10130509	1		Remove all Defense Programs\n<color=#fffff><size=27>Advance to the last signal location left by Bianca</size></color>	3	
10130510	1		This place has been investigated	2	
10130520	8	Area's Investigation Points	({0}/1)		
10130521	8	Area's Investigation Points	({0}/2)		
10130522	8	Area's Investigation Points	({0}/4)		
10130701	2		Defeat Huaxu		
10130702	1		Huaxu appears\n<color=#fffff><size=27>Defeat Huaxu</size></color>	3	
10130703	1		Head to and arrive at the bridge to look for Huaxu	3	
10130704	2		Advance to the bridge and look for Huaxu		
10131001	1		Terminal configured\n<color=#fffff><size=27>Eliminate the remaining Corrupted</size></color>	2	
10131002	1		Current Terminal configured	2	
10131003	1		Corrupted in the area show up\n<color=#fffff><size=27>Defeat the incoming Corrupted</size></color>	2	
10131004	8	Configured	Tips	2	
10131005	8	Terminal Configuration Progress	{0}%		
10131006	2		Protect Lee while configuring the Terminal		
10131007	2		Eliminate the remaining Corrupted		
10131008	2		Locate the Terminal at the correct place		
10131009	2		Defeat the incoming Corrupted		
10131201	2		Collect the core of remains		
10131202	2		Put the collected core into the Terminal		
10131203	2		Find abnormal spots in the information flow		
10131204	2		Defeat mutated information flow		
10131205	1		Abnormal spots converted part of the information flow\n<color=#fffff><size=27>The converted information flow attacks</size></color>	2	
10131206	1		Abnormal spots absorbed part of the information flow\n<color=#fffff><size=27>The converted information flow has enhanced the abnormal spots</size></color>	2	
10131207	1		Abnormal spots enhanced part of the information flow\n<color=#fffff><size=27>The enhanced information flow attacks</size></color>	2	
10131208	1		Positioning complete\n<color=#fffff><size=27>Continue collecting the remains in the area</size></color>	2	
10131209	1		Area positioning complete\n<color=#fffff><size=27>Advance to the next area</size></color>	2	
10131210	1		Information flow starts projecting\n<color=#fffff><size=27>Watch out for the abnormal spots generated in the information flow</size></color>	2	
10131211	2		Advance to the designated Terminal area		
10131501	2		Defeat Riot		
10131502	2		Defeat Riot with friends		
10140301	1		Wanshi fired\n<color=#fffff><size=27>And hit the debris</size></color>	2	
10140302	2		Defeat the remaining Hetero-Creatures		
10140303	2		Break the debris nearby to investigate		
10140304	2		Follow the path and check the highland		
10140305	2		Defeat Hetero-Creature		
10140306	1		There are Hetero-Creatures hiding inside the debris\n<color=#fffff><size=27>Defeat the Hetero-Creatures</size></color>	2	
10140307	1		There aren't anything in the debris\n<color=#fffff><size=27>Search other debris</size></color>	2	
10140901	2		Look for the passage to the upper floor		
10140902	2		Defeat the incoming Hetero-Creatures		
10140903	2		Avoid the falling objects from above		
10140904	2		Go to the upper level from the complicated region		
10140905	2		Go to the exit of the waterway		
10140906	1		Chrome turned the valve		
10140907	2		Defeat the incoming Corrupted		
10140908	2		Break through the encirclement by Corrupted and Hetero-Creatures		
10140909	1		Current Corruption level is 30.08%\n<color=#fffff><size=27>Combat capabilities have decreased</size></color>	2	
10140910	1		Current Corruption level is 67.21%\n<color=#fffff><size=27>Movement capabilities have decreased</size></color>	2	
10140911	1		Current Corruption level is 91.43%\n<color=#fffff><size=27>Unable to obtain Signal Orbs</size></color>	2	
10140912	1		Current Corruption level is 98.76%\n<color=#fffff><size=27>The virus is corrupting the M.I.N.D...</size></color>	2	
10140913	1		More Corrupted and Hetero-Creatures have appeared\n<color=#fffff><size=27>Defeat them to break through the encirclement</size></color>	2	
