Id	RunSpeed	WalkSpeed	SquatSpeed	SprintSpeed	TurnRoundSpeed	Life	AttackNormal	DefenseNormal	Crit	AntiDefenseNormal	AttackMagic1	AttackMagic2	AttackMagic3	AttackMagic4	CritP	AntiDamageMagicImmunity	AntiAttackNormal	AntiAttackMagic1	AntiAttackMagic2	AntiAttackMagic3	AntiAttackMagic4	DamageChangeP	DamageNormalChangeP	DamageMagic1ChangeP	DamageMagic2ChangeP	DamageMagic3ChangeP	DamageMagic4ChangeP	AntiDamageChangeP	AntiDamageNormalChangeP	AntiDamageMagic1ChangeP	AntiDamageMagic2ChangeP	AntiDamageMagic3ChangeP	AntiDamageMagic4ChangeP	Energy	BallInterval	DamageNormalImmunity	DamageMagicImmunity	AntiDamageNormalImmunity	Damage1P	Damage2P	Damage3P	CritDamageP	AntiCritP	AntiCritDamageP	Lifesteal	LifestealP	CureChangeP	AntiCureChangeP	Endure	ThreatRateP	DodgeEnergy	DodgeEnergyAutoRecovery	NormalWeaknessP	Magic1WeaknessP	Magic2WeaknessP	Magic3WeaknessP	Magic4WeaknessP	CustomEnergyGroup1	CustomEnergyGroup2	CustomEnergyGroup3	CustomEnergyGroup4	Hack	HackChangeP	AntiHackChangeP	ReduceHackDynamicScoringCoe	BeExecutedDynamicScoringCoe
151035	0	0	0	0	0	26.97	5.98	3.77	2.64	0	5.98	5.98	5.98	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151036	0	0	0	0	0	30.83	6.84	4.31	3.02	0	6.84	6.84	6.84	6.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152031	0	0	0	0	0	11.25	2.41	1.69	1.16	0	2.41	2.41	2.41	2.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152032	0	0	0	0	0	15.05	3.22	2.26	1.55	0	3.22	3.22	3.22	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152033	0	0	0	0	0	18.84	4.03	2.83	1.94	0	4.03	4.03	4.03	4.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152034	0	0	0	0	0	22.64	4.85	3.4	2.33	0	4.85	4.85	4.85	4.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152035	0	0	0	0	0	26.44	5.66	3.97	2.72	0	5.66	5.66	5.66	5.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152036	0	0	0	0	0	30.23	6.47	4.54	3.11	0	6.47	6.47	6.47	6.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117031	0	0	0	0	0	11.7	2.27	1.71	1.18	0	2.27	2.27	2.27	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117032	0	0	0	0	0	15.65	3.04	2.28	1.56	0	3.04	3.04	3.04	3.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117033	0	0	0	0	0	19.59	3.81	2.86	1.96	0	3.81	3.81	3.81	3.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117034	0	0	0	0	0	23.55	4.58	3.43	2.35	0	4.58	4.58	4.58	4.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117035	0	0	0	0	0	27.5	5.34	4.01	2.75	0	5.34	5.34	5.34	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117036	0	0	0	0	0	31.44	6.11	4.59	3.14	0	6.11	6.11	6.11	6.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118031	0	0	0	0	0	11.25	2.36	1.69	1.19	0	2.36	2.36	2.36	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118032	0	0	0	0	0	15.05	3.16	2.26	1.58	0	3.16	3.16	3.16	3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118033	0	0	0	0	0	18.84	3.96	2.83	1.97	0	3.96	3.96	3.96	3.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118034	0	0	0	0	0	22.64	4.76	3.4	2.37	0	4.76	4.76	4.76	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118035	0	0	0	0	0	26.44	5.55	3.97	2.77	0	5.55	5.55	5.55	5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118036	0	0	0	0	0	30.23	6.35	4.54	3.17	0	6.35	6.35	6.35	6.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119031	0	0	0	0	0	11.59	2.14	1.69	1.04	0	2.14	2.14	2.14	2.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119032	0	0	0	0	0	15.5	2.86	2.26	1.38	0	2.86	2.86	2.86	2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119033	0	0	0	0	0	19.41	3.58	2.83	1.73	0	3.58	3.58	3.58	3.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119034	0	0	0	0	0	23.32	4.3	3.4	2.08	0	4.3	4.3	4.3	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119035	0	0	0	0	0	27.23	5.03	3.97	2.43	0	5.03	5.03	5.03	5.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119036	0	0	0	0	0	31.14	5.75	4.54	2.78	0	5.75	5.75	5.75	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120031	0	0	0	0	0	11.59	2.32	1.74	1.14	0	2.32	2.32	2.32	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120032	0	0	0	0	0	15.5	3.1	2.33	1.52	0	3.1	3.1	3.1	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120033	0	0	0	0	0	19.41	3.88	2.91	1.9	0	3.88	3.88	3.88	3.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120034	0	0	0	0	0	23.32	4.67	3.5	2.28	0	4.67	4.67	4.67	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120035	0	0	0	0	0	27.23	5.45	4.09	2.67	0	5.45	5.45	5.45	5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120036	0	0	0	0	0	31.14	6.23	4.68	3.05	0	6.23	6.23	6.23	6.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153031	0	0	0	0	0	11.25	2.48	1.66	1.15	0	2.48	2.48	2.48	2.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153032	0	0	0	0	0	15.05	3.31	2.21	1.53	0	3.31	3.31	3.31	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153033	0	0	0	0	0	18.84	4.15	2.77	1.92	0	4.15	4.15	4.15	4.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153034	0	0	0	0	0	22.64	4.98	3.33	2.31	0	4.98	4.98	4.98	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153035	0	0	0	0	0	26.44	5.82	3.89	2.69	0	5.82	5.82	5.82	5.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153036	0	0	0	0	0	30.23	6.66	4.45	3.08	0	6.66	6.66	6.66	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121021	0	0	0	0	0	11.25	2.14	1.61	1.13	0	2.14	2.14	2.14	2.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121022	0	0	0	0	0	15.05	2.86	2.15	1.5	0	2.86	2.86	2.86	2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121023	0	0	0	0	0	18.84	3.58	2.69	1.88	0	3.58	3.58	3.58	3.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121024	0	0	0	0	0	22.64	4.3	3.23	2.26	0	4.3	4.3	4.3	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121025	0	0	0	0	0	26.44	5.03	3.77	2.64	0	5.03	5.03	5.03	5.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121026	0	0	0	0	0	30.23	5.75	4.31	3.02	0	5.75	5.75	5.75	5.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112031	0	0	0	0	0	12.71	2.32	1.76	1.02	0	2.32	2.32	2.32	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112032	0	0	0	0	0	17.01	3.1	2.35	1.35	0	3.1	3.1	3.1	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112033	0	0	0	0	0	21.29	3.88	2.94	1.69	0	3.88	3.88	3.88	3.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112034	0	0	0	0	0	25.58	4.67	3.54	2.03	0	4.67	4.67	4.67	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112035	0	0	0	0	0	29.88	5.45	4.13	2.38	0	5.45	5.45	5.45	5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112036	0	0	0	0	0	34.16	6.23	4.72	2.72	0	6.23	6.23	6.23	6.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122021	0	0	0	0	0	11.59	2.18	1.72	1.03	0	2.18	2.18	2.18	2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122022	0	0	0	0	0	15.5	2.92	2.31	1.37	0	2.92	2.92	2.92	2.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122023	0	0	0	0	0	19.41	3.66	2.89	1.71	0	3.66	3.66	3.66	3.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122024	0	0	0	0	0	23.32	4.39	3.47	2.06	0	4.39	4.39	4.39	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122025	0	0	0	0	0	27.23	5.13	4.05	2.4	0	5.13	5.13	5.13	5.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122026	0	0	0	0	0	31.14	5.87	4.63	2.75	0	5.87	5.87	5.87	5.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9901	0	0	0	0	0	31.14	5.87	4.63	2.75	0	5.87	5.87	5.87	5.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113031	0	0	0	0	0	12.49	2.34	1.77	1.02	0	2.34	2.34	2.34	2.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113032	0	0	0	0	0	16.71	3.13	2.37	1.35	0	3.13	3.13	3.13	3.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113033	0	0	0	0	0	20.91	3.92	2.97	1.69	0	3.92	3.92	3.92	3.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113034	0	0	0	0	0	25.13	4.71	3.57	2.03	0	4.71	4.71	4.71	4.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113035	0	0	0	0	0	29.35	5.5	4.17	2.38	0	5.5	5.5	5.5	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113036	0	0	0	0	0	33.56	6.29	4.77	2.72	0	6.29	6.29	6.29	6.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154031	0	0	0	0	0	11.14	2.52	1.67	1.13	0	2.52	2.52	2.52	2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154032	0	0	0	0	0	14.9	3.37	2.24	1.5	0	3.37	3.37	3.37	3.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154033	0	0	0	0	0	18.65	4.22	2.8	1.88	0	4.22	4.22	4.22	4.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154034	0	0	0	0	0	22.41	5.07	3.37	2.26	0	5.07	5.07	5.07	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154035	0	0	0	0	0	26.18	5.92	3.93	2.64	0	5.92	5.92	5.92	5.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154036	0	0	0	0	0	29.93	6.78	4.49	3.02	0	6.78	6.78	6.78	6.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103041	0	0	0	0	0	11.81	2.36	1.69	1.13	0	2.36	2.36	2.36	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103042	0	0	0	0	0	15.8	3.16	2.26	1.5	0	3.16	3.16	3.16	3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103043	0	0	0	0	0	19.78	3.96	2.83	1.88	0	3.96	3.96	3.96	3.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103044	0	0	0	0	0	23.77	4.76	3.4	2.26	0	4.76	4.76	4.76	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103045	0	0	0	0	0	27.76	5.55	3.97	2.64	0	5.55	5.55	5.55	5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103046	0	0	0	0	0	31.74	6.35	4.54	3.02	0	6.35	6.35	6.35	6.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153041	0	0	0	0	0	11.59	2.41	1.66	1.15	0	2.41	2.41	2.41	2.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153042	0	0	0	0	0	15.5	3.22	2.21	1.53	0	3.22	3.22	3.22	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153043	0	0	0	0	0	19.41	4.03	2.77	1.92	0	4.03	4.03	4.03	4.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153044	0	0	0	0	0	23.32	4.85	3.33	2.31	0	4.85	4.85	4.85	4.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153045	0	0	0	0	0	27.23	5.66	3.89	2.69	0	5.66	5.66	5.66	5.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153046	0	0	0	0	0	31.14	6.47	4.45	3.08	0	6.47	6.47	6.47	6.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155031	0	0	0	0	0	11.25	2.48	1.61	1.19	0	2.48	2.48	2.48	2.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155032	0	0	0	0	0	15.05	3.31	2.15	1.58	0	3.31	3.31	3.31	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155033	0	0	0	0	0	18.84	4.15	2.69	1.97	0	4.15	4.15	4.15	4.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155034	0	0	0	0	0	22.64	4.98	3.23	2.37	0	4.98	4.98	4.98	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155035	0	0	0	0	0	26.44	5.82	3.77	2.77	0	5.82	5.82	5.82	5.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155036	0	0	0	0	0	30.23	6.66	4.31	3.17	0	6.66	6.66	6.66	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105041	0	0	0	0	0	12.04	2.36	1.83	1.02	0	2.36	2.36	2.36	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
