Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
862	3026011	3	40	30260113	30260113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026011
863	3026011	4	45	30260114	30260114	15280	605												3026011
864	3026012	0	25	30260120	30260120	700	601	1	10000	40104	4							5000	3026012
865	3026012	1	30	30260121	30260121	2360	602	1	20000	40100	4	40104	4					5000	3026012
866	3026012	2	35	30260122	30260122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026012
867	3026012	3	40	30260123	30260123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026012
868	3026012	4	45	30260124	30260124	15280	605												3026012
869	3032001	0	10	30320010	30320010	50	301												3032001
870	3033001	0	15	30330010	30330010	100	301	1	4000	40104	1							5000	3033001
871	3033001	1	20	30330011	30330011	370	302	1	8000	40100	1	40104	1					5000	3033001
872	3033001	2	25	30330012	30330012	1020	303												3033001
873	3033002	0	15	30330020	30330020	100	301	1	4000	40104	1							5000	3033002
874	3033002	1	20	30330021	30330021	370	302	1	8000	40100	1	40104	1					5000	3033002
875	3033002	2	25	30330022	30330022	1020	303												3033002
876	3034001	0	20	30340010	30340010	300	401	1	6000	40104	2							5000	3034001
877	3034001	1	25	30340011	30340011	760	402	1	12000	40100	2	40104	2					5000	3034001
878	3034001	2	30	30340012	30340012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034001
879	3034001	3	35	30340013	30340013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034001
880	3034002	0	20	30340020	30340020	300	401	1	6000	40104	2							5000	3034002
881	3034002	1	25	30340021	30340021	760	402	1	12000	40100	2	40104	2					5000	3034002
882	3034002	2	30	30340022	30340022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034002
883	3034002	3	35	30340023	30340023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034002
884	3034003	0	20	30340030	30340030	300	401	1	6000	40104	2							5000	3034003
885	3034003	1	25	30340031	30340031	760	402	1	12000	40100	2	40104	2					5000	3034003
886	3034003	2	30	30340032	30340032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034003
887	3034003	3	35	30340033	30340033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034003
888	3034004	0	20	30340040	30340040	300	401	1	6000	40104	2							5000	3034004
889	3034004	1	25	30340041	30340041	760	402	1	12000	40100	2	40104	2					5000	3034004
890	3034004	2	30	30340042	30340042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034004
891	3034004	3	35	30340043	30340043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034004
892	3034006	0	20	30340060	30340060	300	401	1	6000	40104	2							5000	3034006
893	3034006	1	25	30340061	30340061	760	402	1	12000	40100	2	40104	2					5000	3034006
894	3034006	2	30	30340062	30340062	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3034006
895	3034006	3	35	30340063	30340063	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3034006
896	3035001	0	25	30350010	30350010	500	501	1	8000	40104	3							5000	3035001
897	3035001	1	30	30350011	30350011	1680	502	1	16000	40100	3	40104	3					5000	3035001
898	3035001	2	35	30350012	30350012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035001
899	3035001	3	40	30350013	30350013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035001
900	3035001	4	45	30350014	30350014	11050	505												3035001
901	3035002	0	25	30350020	30350020	500	501	1	8000	40104	3							5000	3035002
902	3035002	1	30	30350021	30350021	1680	502	1	16000	40100	3	40104	3					5000	3035002
903	3035002	2	35	30350022	30350022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035002
904	3035002	3	40	30350023	30350023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035002
905	3035002	4	45	30350024	30350024	11050	505												3035002
906	3035003	0	25	30350030	30350030	500	501	1	8000	40104	3							5000	3035003
907	3035003	1	30	30350031	30350031	1680	502	1	16000	40100	3	40104	3					5000	3035003
908	3035003	2	35	30350032	30350032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035003
909	3035003	3	40	30350033	30350033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035003
910	3035003	4	45	30350034	30350034	11050	505												3035003
911	3035004	0	25	30350040	30350040	500	501	1	8000	40104	3							5000	3035004
912	3035004	1	30	30350041	30350041	1680	502	1	16000	40100	3	40104	3					5000	3035004
913	3035004	2	35	30350042	30350042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035004
914	3035004	3	40	30350043	30350043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035004
915	3035004	4	45	30350044	30350044	11050	505												3035004
916	3035005	0	25	30350050	30350050	500	501	1	8000	40104	3							5000	3035005
917	3035005	1	30	30350051	30350051	1680	502	1	16000	40100	3	40104	3					5000	3035005
918	3035005	2	35	30350052	30350052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035005
919	3035005	3	40	30350053	30350053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035005
920	3035005	4	45	30350054	30350054	11050	505												3035005
921	3035006	0	25	30350060	30350060	500	501	1	8000	40104	3							5000	3035006
922	3035006	1	30	30350061	30350061	1680	502	1	16000	40100	3	40104	3					5000	3035006
923	3035006	2	35	30350062	30350062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035006
924	3035006	3	40	30350063	30350063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035006
925	3035006	4	45	30350064	30350064	11050	505												3035006
926	3035007	0	25	30350070	30350070	500	501	1	8000	40104	3							5000	3035007
927	3035007	1	30	30350071	30350071	1680	502	1	16000	40100	3	40104	3					5000	3035007
928	3035007	2	35	30350072	30350072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035007
929	3035007	3	40	30350073	30350073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035007
930	3035007	4	45	30350074	30350074	11050	505												3035007
931	3035008	0	25	30350080	30350080	500	501	1	8000	40104	3							5000	3035008
932	3035008	1	30	30350081	30350081	1680	502	1	16000	40100	3	40104	3					5000	3035008
933	3035008	2	35	30350082	30350082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035008
934	3035008	3	40	30350083	30350083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035008
935	3035008	4	45	30350084	30350084	11050	505												3035008
936	3035009	0	25	30350090	30350090	500	501	1	8000	40104	3							5000	3035009
937	3035009	1	30	30350091	30350091	1680	502	1	16000	40100	3	40104	3					5000	3035009
938	3035009	2	35	30350092	30350092	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3035009
939	3035009	3	40	30350093	30350093	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3035009
940	3035009	4	45	30350094	30350094	11050	505												3035009
941	3036001	0	25	30360010	30360010	700	601	1	10000	40104	4							5000	3036001
942	3036001	1	30	30360011	30360011	2360	602	1	20000	40100	4	40104	4					5000	3036001
943	3036001	2	35	30360012	30360012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036001
944	3036001	3	40	30360013	30360013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036001
945	3036001	4	45	30360014	30360014	15280	605												3036001
946	3036002	0	25	30360020	30360020	700	601	1	10000	40104	4							5000	3036002
947	3036002	1	30	30360021	30360021	2360	602	1	20000	40100	4	40104	4					5000	3036002
948	3036002	2	35	30360022	30360022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036002
949	3036002	3	40	30360023	30360023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036002
950	3036002	4	45	30360024	30360024	15280	605												3036002
951	3036003	0	25	30360030	30360030	700	601	1	10000	40104	4							5000	3036003
952	3036003	1	30	30360031	30360031	2360	602	1	20000	40100	4	40104	4					5000	3036003
953	3036003	2	35	30360032	30360032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036003
954	3036003	3	40	30360033	30360033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036003
955	3036003	4	45	30360034	30360034	15280	605												3036003
956	3036004	0	25	30360040	30360040	700	601	1	10000	40104	4							5000	3036004
957	3036004	1	30	30360041	30360041	2360	602	1	20000	40100	4	40104	4					5000	3036004
958	3036004	2	35	30360042	30360042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036004
959	3036004	3	40	30360043	30360043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036004
960	3036004	4	45	30360044	30360044	15280	605												3036004
961	3036005	0	25	30360050	30360050	700	601	1	10000	40104	4							5000	3036005
962	3036005	1	30	30360051	30360051	2360	602	1	20000	40100	4	40104	4					5000	3036005
963	3036005	2	35	30360052	30360052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036005
964	3036005	3	40	30360053	30360053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036005
965	3036005	4	45	30360054	30360054	15280	605												3036005
966	3036006	0	25	30360060	30360060	700	601	1	10000	40104	4							5000	3036006
967	3036006	1	30	30360061	30360061	2360	602	1	20000	40100	4	40104	4					5000	3036006
968	3036006	2	35	30360062	30360062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036006
969	3036006	3	40	30360063	30360063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036006
970	3036006	4	45	30360064	30360064	15280	605												3036006
971	3036007	0	25	30360070	30360070	700	601	1	10000	40104	4							5000	3036007
972	3036007	1	30	30360071	30360071	2360	602	1	20000	40100	4	40104	4					5000	3036007
973	3036007	2	35	30360072	30360072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036007
974	3036007	3	40	30360073	30360073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036007
975	3036007	4	45	30360074	30360074	15280	605												3036007
976	3036008	0	25	30360080	30360080	700	601	1	10000	40104	4							5000	3036008
977	3036008	1	30	30360081	30360081	2360	602	1	20000	40100	4	40104	4					5000	3036008
978	3036008	2	35	30360082	30360082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036008
979	3036008	3	40	30360083	30360083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036008
980	3036008	4	45	30360084	30360084	15280	605												3036008
981	3036009	0	25	30360090	30360090	700	601	1	10000	40104	4							5000	3036009
982	3036009	1	30	30360091	30360091	2360	602	1	20000	40100	4	40104	4					5000	3036009
983	3036009	2	35	30360092	30360092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036009
984	3036009	3	40	30360093	30360093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036009
985	3036009	4	45	30360094	30360094	15280	605												3036009
986	3036010	0	25	30360100	30360100	700	601	1	10000	40104	4							5000	3036010
987	3036010	1	30	30360101	30360101	2360	602	1	20000	40100	4	40104	4					5000	3036010
988	3036010	2	35	30360102	30360102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036010
989	3036010	3	40	30360103	30360103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036010
990	3036010	4	45	30360104	30360104	15280	605												3036010
991	3036011	0	25	30360110	30360110	700	601	1	10000	40104	4							5000	3036011
992	3036011	1	30	30360111	30360111	2360	602	1	20000	40100	4	40104	4					5000	3036011
993	3036011	2	35	30360112	30360112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036011
994	3036011	3	40	30360113	30360113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036011
995	3036011	4	45	30360114	30360114	15280	605												3036011
996	3036012	0	25	30360120	30360120	700	601	1	10000	40104	4							5000	3036012
997	3036012	1	30	30360121	30360121	2360	602	1	20000	40100	4	40104	4					5000	3036012
998	3036012	2	35	30360122	30360122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036012
999	3036012	3	40	30360123	30360123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036012
1000	3036012	4	45	30360124	30360124	15280	605												3036012
1001	3042001	0	10	30420010	30420010	50	301												3042001
1002	3043001	0	15	30430010	30430010	100	301	1	4000	40104	1							5000	3043001
1003	3043001	1	20	30430011	30430011	370	302	1	8000	40100	1	40104	1					5000	3043001
1004	3043001	2	25	30430012	30430012	1020	303												3043001
1005	3043002	0	15	30430020	30430020	100	301	1	4000	40104	1							5000	3043002
1006	3043002	1	20	30430021	30430021	370	302	1	8000	40100	1	40104	1					5000	3043002
1007	3043002	2	25	30430022	30430022	1020	303												3043002
1008	3044001	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044001
1009	3044001	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044001
1010	3044001	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044001
1011	3044001	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044001
1012	3044002	0	20	30440020	30440020	300	401	1	6000	40104	2							5000	3044002
1013	3044002	1	25	30440021	30440021	760	402	1	12000	40100	2	40104	2					5000	3044002
1014	3044002	2	30	30440022	30440022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044002
1015	3044002	3	35	30440023	30440023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044002
1016	3044003	0	20	30440030	30440030	300	401	1	6000	40104	2							5000	3044003
1017	3044003	1	25	30440031	30440031	760	402	1	12000	40100	2	40104	2					5000	3044003
1018	3044003	2	30	30440032	30440032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044003
1019	3044003	3	35	30440033	30440033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044003
1020	3044004	0	20	30440040	30440040	300	401	1	6000	40104	2							5000	3044004
1021	3044004	1	25	30440041	30440041	760	402	1	12000	40100	2	40104	2					5000	3044004
1022	3044004	2	30	30440042	30440042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044004
1023	3044004	3	35	30440043	30440043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044004
1024	3044006	0	20	30440060	30440060	300	401	1	6000	40104	2							5000	3044006
1025	3044006	1	25	30440061	30440061	760	402	1	12000	40100	2	40104	2					5000	3044006
1026	3044006	2	30	30440062	30440062	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044006
1027	3044006	3	35	30440063	30440063	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044006
1028	3044005	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044005
1029	3044005	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044005
1030	3044005	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044005
1031	3044005	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044005
1032	3045001	0	25	30450010	30450010	500	501	1	8000	40104	3							5000	3045001
1033	3045001	1	30	30450011	30450011	1680	502	1	16000	40100	3	40104	3					5000	3045001
1034	3045001	2	35	30450012	30450012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045001
1035	3045001	3	40	30450013	30450013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045001
1036	3045001	4	45	30450014	30450014	11050	505												3045001
1037	3045002	0	25	30450020	30450020	500	501	1	8000	40104	3							5000	3045002
1038	3045002	1	30	30450021	30450021	1680	502	1	16000	40100	3	40104	3					5000	3045002
1039	3045002	2	35	30450022	30450022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045002
1040	3045002	3	40	30450023	30450023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045002
1041	3045002	4	45	30450024	30450024	11050	505												3045002
1042	3045003	0	25	30450030	30450030	500	501	1	8000	40104	3							5000	3045003
1043	3045003	1	30	30450031	30450031	1680	502	1	16000	40100	3	40104	3					5000	3045003
1044	3045003	2	35	30450032	30450032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045003
1045	3045003	3	40	30450033	30450033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045003
1046	3045003	4	45	30450034	30450034	11050	505												3045003
1047	3045004	0	25	30450040	30450040	500	501	1	8000	40104	3							5000	3045004
1048	3045004	1	30	30450041	30450041	1680	502	1	16000	40100	3	40104	3					5000	3045004
1049	3045004	2	35	30450042	30450042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045004
1050	3045004	3	40	30450043	30450043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045004
1051	3045004	4	45	30450044	30450044	11050	505												3045004
1052	3045005	0	25	30450050	30450050	500	501	1	8000	40104	3							5000	3045005
1053	3045005	1	30	30450051	30450051	1680	502	1	16000	40100	3	40104	3					5000	3045005
1054	3045005	2	35	30450052	30450052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045005
1055	3045005	3	40	30450053	30450053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045005
1056	3045005	4	45	30450054	30450054	11050	505												3045005
1057	3045006	0	25	30450060	30450060	500	501	1	8000	40104	3							5000	3045006
1058	3045006	1	30	30450061	30450061	1680	502	1	16000	40100	3	40104	3					5000	3045006
1059	3045006	2	35	30450062	30450062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045006
1060	3045006	3	40	30450063	30450063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045006
1061	3045006	4	45	30450064	30450064	11050	505												3045006
1062	3045007	0	25	30450070	30450070	500	501	1	8000	40104	3							5000	3045007
1063	3045007	1	30	30450071	30450071	1680	502	1	16000	40100	3	40104	3					5000	3045007
1064	3045007	2	35	30450072	30450072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045007
1065	3045007	3	40	30450073	30450073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045007
1066	3045007	4	45	30450074	30450074	11050	505												3045007
1067	3045008	0	25	30450080	30450080	500	501	1	8000	40104	3							5000	3045008
1068	3045008	1	30	30450081	30450081	1680	502	1	16000	40100	3	40104	3					5000	3045008
1069	3045008	2	35	30450082	30450082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045008
1070	3045008	3	40	30450083	30450083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045008
1071	3045008	4	45	30450084	30450084	11050	505												3045008
1072	3045009	0	25	30450090	30450090	500	501	1	8000	40104	3							5000	3045009
1073	3045009	1	30	30450091	30450091	1680	502	1	16000	40100	3	40104	3					5000	3045009
1074	3045009	2	35	30450092	30450092	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045009
1075	3045009	3	40	30450093	30450093	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045009
1076	3045009	4	45	30450094	30450094	11050	505												3045009
1077	3046001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3046001
1078	3046001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3046001
1079	3046001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046001
1080	3046001	3	40	30460013	30460013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046001
1081	3046001	4	45	30460014	30460014	15280	605												3046001
1082	3046002	0	25	30460020	30460020	700	601	1	10000	40104	4							5000	3046002
