特效名	皮肤名	CueId[1]	CueId[2]	CueId[3]	优先级	固定在生成点
FxR3LunaAtk1509	R3LunaMd019071	11108403				0
FxR3LunaAtk1510	R3LunaMd019071	11108403				0
FxR3LunaAtk1505	R3LunaMd019071	11108404				0
FxR3LunaAtk1506	R3LunaMd019071	11108404				0
FxR3LunaAtk1507	R3LunaMd019071	11108404				0
FxR3LunaAtk1508	R3LunaMd019071	11108404				0
FxR3LunaAtk40Sound	R3LunaMd019071	11108406				0
FxR3LunaEquiphit	R3LunaMd019071	11108405				0
FxR3LunaAtkQTESound	R3LunaMd019071	11108407				0
FxR3LunaAtkQTEshouji	R3LunaMd019071	11108408				0
FxR3LunaAtk31WeaponsSound	R3LunaMd019071	11108409				0
FxR3LunaAtk51Sound	R3LunaMd019071	11108501				0
FxR3LunaMove01	R3LunaMd019071	11108601				0
FxR3LunaMove02	R3LunaMd019071	11108602				0
FxR3LunaBorn	R3LunaMd019071	11108701				0
FxR3LunaWin	R3LunaMd019071	11108702				0
FxR3LunaAtk0101	R3LunaMd019091	12108001				0
FxR3LunaAtk02	R3LunaMd019091	12108002				0
FxR3LunaAtk03	R3LunaMd019091	12108003				0
FxR3LunaAtk0401	R3LunaMd019091	12108004				0
FxR3LunaAtk0402	R3LunaMd019091	12108005				0
FxR3LunaAtk05	R3LunaMd019091	12108006				0
FxR3LunaAtk06	R3LunaMd019091	12108007				0
FxR3LunaAtk01Hit	R3LunaMd019091	12108008				0
FxR3LunaAtk02shouji	R3LunaMd019091	12108009				0
FxR3LunaAtk03shouji	R3LunaMd019091	12108010				0
FxR3LunaAtk0401shouji	R3LunaMd019091	12108011				0
FxR3LunaAtk0402shouji	R3LunaMd019091	12108012				0
FxR3LunaAtk05shouji	R3LunaMd019091	12108013				0
FxR3LunaAtk06shouji	R3LunaMd019091	12108014				0
FxR3LunaAtk41	R3LunaMd019091	12108015				0
FxR3LunaAtk42	R3LunaMd019091	12108016				0
FxR3LunaAtk43Sound	R3LunaMd019091	12108017				0
FxR3LunaAtk44Sound	R3LunaMd019091	12108018				0
FxR3LunaAtk45Sound	R3LunaMd019091	12108019				0
FxR3LunaAtk46Sound	R3LunaMd019091	12108020				0
FxR3LunaAtk4101shouji	R3LunaMd019091	12108021				0
FxR3LunaAtk4203shouji	R3LunaMd019091	12108022				0
FxR3LunaAtk4301shouji	R3LunaMd019091	12108023				0
FxR3LunaAtk4302shouji	R3LunaMd019091	12108024				0
FxR3LunaAtk4303shouji	R3LunaMd019091	12108025				0
FxR3LunaAtk4304shouji	R3LunaMd019091	12108026				0
FxR3LunaAtk4402shouji	R3LunaMd019091	12108027				0
FxR3LunaAtk1501shouji	R3LunaMd019091	12108028				0
FxR3LunaAtk1502shouji	R3LunaMd019091	12108029				0
FxR3LunaAtk1503shouji1	R3LunaMd019091	12108030				0
FxR3LunaAtk1503shouji2	R3LunaMd019091	12108031				0
FxR3LunaAtk11	R3LunaMd019091	12108101				0
FxR3LunaAtk13	R3LunaMd019091	12108102				0
FxR3LunaAtk11shifa	R3LunaMd019091	12108103				0
FxR3LunaAtk1102	R3LunaMd019091	12108104				0
FxR3LunaAtk11shouji	R3LunaMd019091	12108105				0
FxR3LunaAtk21	R3LunaMd019091	12108201				0
FxR3LunaAtk23	R3LunaMd019091	12108202				0
FxR3LunaAttack21shifa	R3LunaMd019091	12108203				0
FxR3LunaAtk21shouji	R3LunaMd019091	12108204				0
FxR3LunaAtk3101	R3LunaMd019091	12108301				0
FxR3LunaAtk3102	R3LunaMd019091	12108302				0
FxR3LunaAtk3103	R3LunaMd019091	12108303				0
FxR3LunaAtk3104	R3LunaMd019091	12108304				0
FxR3LunaAtk3301	R3LunaMd019091	12108305				0
FxR3LunaAtk3302	R3LunaMd019091	12108306				0
FxR3LunaAtk3303	R3LunaMd019091	12108307				0
FxR3LunaAtk3304	R3LunaMd019091	12108308				0
FxR3LunaAtk1401	R3LunaMd019091	12108401				0
FxR3LunaAtk1403	R3LunaMd019091	12108402				0
FxR3LunaAtk1504	R3LunaMd019091	12108403				0
FxR3LunaAtk1505	R3LunaMd019091	12108404				0
FxR3LunaAtk1506	R3LunaMd019091	12108405				0
FxR3LunaAtk1507	R3LunaMd019091	12108406				0
FxR3LunaAtk1508	R3LunaMd019091	12108407				0
FxR3LunaEquiphit	R3LunaMd019091	12108408				0
FxR3LunaAtk40Sound	R3LunaMd019091	12108409				0
FxR3LunaAtkQTESound	R3LunaMd019091	12108501				0
FxR3LunaAtkQTEshouji	R3LunaMd019091	12108502				0
FxR3LunaAtk31WeaponsSound	R3LunaMd019091	12108503				0
FxR3LunaAtk51Sound	R3LunaMd019091	12108504				0
FxR3LunaMove01	R3LunaMd019091	12108505				0
FxR3LunaMove02	R3LunaMd019091	12108506				0
FxR3LunaBorn	R3LunaMd019091	12108507				0
FxR3LunaWin	R3LunaMd019091	12108508				0
FxR3LunaWuqiChuxianWeapons3	R3LunaMd019091	12108509				0
FxR3TwobAtk01		10201001				0
FxR3TwobAtk02		10201002				0
FxR3TwobAtk03		10201003				0
FxR3TwobAtk04		10201004				0
FxR3TwobAtk05		10201005				0
FxR3TwobAtk06		10201006				0
FxR3TwobAtk07		10201007				0
FxR3TwobAtkSprint		10201008				0
FxR3TwobAtk01Shouji		10201009				0
FxR3TwobAtk02Shouji		10201010				0
FxR3TwobAtk03Shouji		10201011				0
FxR3TwobAtk04Shouji		10201012				0
FxR3TwobAtk05Shouji		10201013				0
FxR3TwobAtk06Shouji		10201014				0
FxR3TwobAtk07Shouji		10201015				0
FxR3TwobAtkSprintShouji1		10201016				0
FxR3TwobAtkSprintShouji2		10201017				0
FxR3TwobAtk11		10201101				0
FxR3TwobAtk1101		10201102				0
FxR3TwobAtk11Shouji1		10201103				0
FxR3TwobAtk11Shouji2		10201104				0
FxR3TwobAtk11Shouji3		10201105				0
FxR3TwobAtk21		10201201				0
FxR3TwobAtk21Shouji		10201202				0
FxR3TwobAtk31		10201301				0
FxR3TwobAtk3101		10201302				0
FxR3TwobAtk31Shouji1		10201303				0
FxR3TwobAtk31Shouji2		10201304				0
FxR3TwobBoom		10201401				0
FxR3TwobBoomBip		10201402				0
FxR3TwobBoomPingmu		10201403				0
FxR3TwobBoomScene		10201404				0
FxR3TwobBoomShouji		10201405				0
FxR3TwobQte		10201406				0
FxR3TwobQteShouji		10201407				0
FxR3TwobQteShouji01		10201408				0
FxR3TwobQteShouji02		10201409				0
FxR3TwobAtkWpHide		10201410				0
FxR3TwobAtkWp2Hide		10201410				0
FxR3TwobAtkWpShow		10201411				0
FxR3TwobAtkWp2Show		10201411				0
FxR3TwobAtk01ExDandao		10201412				0
FxR3TwobAtk02ExDandao		10201412				0
FxR3TwobAtk03ExDandao		10201412				0
FxR3TwobAtk04ExDandao		10201412				0
FxR3TwobAtk05ExDandao		10201412				0
FxR3TwobAtk06ExDandao		10201412				0
FxR3TwobAtk07ExDandao		10201412				0
FxR3TwobAtk11ExDandao1		10201412				0
FxR3TwobAtk11ExDandao2		10201412				0
FxR3TwobAtk11ExDandao3		10201412				0
FxR3TwobAtk31ExDandao1		10201412				0
FxR3TwobAtk31ExDandao2		10201412				0
FxR3TwobAtk51ExDandao1		10201412				0
FxR3TwobAtk51ExDandao2		10201412				0
FxR3TwobAtkSprintExDandao		10201412				0
FxR3TwobAtk01ExDandaoShouji		10201413				0
FxR3TwobAtk02ExDandaoShouji		10201413				0
FxR3TwobAtk03ExDandaoShouji		10201413				0
FxR3TwobAtk04ExDandaoShouji		10201413				0
FxR3TwobAtk05ExDandaoShouji		10201413				0
FxR3TwobAtk06ExDandaoShouji		10201413				0
FxR3TwobAtk07ExDandaoShouji		10201413				0
FxR3TwobAtk11ExDandaoShouji1		10201413				0
FxR3TwobAtk11ExDandaoShouji2		10201413				0
FxR3TwobAtk11ExDandaoShouji3		10201413				0
FxR3TwobAtk31ExDandaoShouji1		10201413				0
FxR3TwobAtk31ExDandaoShouji2		10201413				0
FxR3TwobAtk51ExDandaoShouji1		10201413				0
FxR3TwobAtk51ExDandaoShouji2		10201413				0
FxR3TwobAtkSprintExDandaoShouji		10201413				0
FxR3TwobAtk51		10201501				0
FxR3TwobAtk51Wp		10201502				0
FxR3TwobAtk52		10201503				0
FxR3TwobAtk5201		10201504				0
FxR3TwobAtk5202		10201505				0
FxR3TwobAtk5203		10201506				0
FxR3TwobAtk51Shouji1		10201507				0
FxR3TwobAtk51Shouji2		10201508				0
FxR3TwobAtk52Shouji1		10201507				0
FxR3TwobAtk52Shouji2		10201507				0
FxR3TwobAtk52Shouji3		10201507				0
FxR3TwobAtk52Shouji4		10201507				0
FxR3TwobAtkMove01		10201601				0
FxR3TwobMove1		10201602				0
FxR3TwobMove2		10201603				0
FxR3TwobBorn		10201701				0
FxR3TwobWin		10201702				0
FxR3AtwoAtk01		10202001				0
FxR3AtwoAtk02		10202002				0
FxR3AtwoAtk03		10202003				0
FxR3AtwoAtk04		10202004				0
FxR3AtwoAtk05		10202005				0
FxR3AtwoAtk06		10202006				0
FxR3AtwoAtk40		10202007				0
FxR3AtwoAtk40Lizi		10202008				0
FxR3AtwoAtk41		10202009				0
FxR3AtwoAtk4201		10202010				0
FxR3AtwoAtk4202		10202011				0
FxR3AtwoAtk4203		10202012				0
FxR3AtwoAtk4204		10202013				0
FxR3AtwoAtk4205		10202014				0
FxR3AtwoAtkSprint		10202015				0
FxR3AtwoAtk01Hit		10202017				0
FxR3AtwoAtk02Hit		10202018				0
FxR3AtwoAtk03Hit		10202019				0
FxR3AtwoAtk04Hit		10202020				0
FxR3AtwoAtk05Hit		10202021				0
FxR3AtwoAtk06Hit		10202022				0
FxR3AtwoAtk41Hit		10202023				0
FxR3AtwoAtk4201Hit		10202026				0
FxR3AtwoAtk4202Hit		10202026				0
FxR3AtwoAtk4203Hit		10202026				0
FxR3AtwoAtk4204Hit		10202026				0
FxR3AtwoAtk4205Hit		10202023				0
FxR3AtwoAtkSprintHit01		10202024				0
FxR3AtwoAtkSprintHit02		10202025				0
FxR3AtwoAtk1101		10202101				0
FxR3AtwoAtk1101Dilie		10202102				0
FxR3AtwoAtk1101Hit01		10202104				0
FxR3AtwoAtk1101Hit02		10202104				0
FxR3AtwoAtk1102		10202105				0
FxR3AtwoAtk1102Dilie		10202106				0
FxR3AtwoAtk1102Hit01		10202103				0
FxR3AtwoAtk1102Hit02		10202103				0
FxR3AtwoAtk1102Hit03		10202107				0
FxR3AtwoAtk1301Hit01		10202104				0
FxR3AtwoAtk1301Hit02		10202104				0
FxR3AtwoAtk1301		10202108				0
FxR3AtwoAtk21		10202201				0
FxR3AtwoAtk23		10202201				0
FxR3AtwoAtk21End		10202202				0
FxR3AtwoAtk23End		10202202				0
FxR3AtwoAtk21Qiu		10202203				0
FxR3AtwoAtk23Qiu		10202203				0
FxR3AtwoAtk31		10202301				0
FxR3AtwoAtk31Hit01		10202302				0
FxR3AtwoAtk31Hit02		10202302				0
FxR3AtwoAtk31Hit03		10202302				0
FxR3AtwoAtk31Hit04		10202302				0
FxR3AtwoAtk33Hit01		10202302				0
FxR3AtwoAtk33Hit02		10202302				0
FxR3AtwoAtk33Hit03		10202302				0
FxR3AtwoAtk33Hit04		10202302				0
FxR3AtwoAtk33		10202303				0
FxR3AtwoAtkQte		10202401				0
FxR3AtwoAtkQteDilie		10202402				0
FxR3AtwoAtkQteHit01		10202302				0
FxR3AtwoAtkQteHit02		10202302				0
FxR3AtwoAtkQteHit03		10202302				0
FxR3AtwoAtkQteHit04		10202302				0
FxR3AtwoAtkQteHit06		10202302				0
FxR3AtwoAtkQteHit05		10202403				0
FxR3AtwoWpHide		10202404				0
FxR3AtwoWpShow		10202405				0
FxR3AtwoPodShow		10202406				0
FxR3AtwoPodHide		10202407				0
FxR3PodaAttack01Start		10202408				0
FxR3PodaAttack01Hit		10202409				0
FxR3PodaAttack01Shoot1		10202410				0
FxR3AtwoWpLightningT3		10202412				0
FxR3AtwoAtk51		10202501				0
FxR3AtwoAtk51Pingmu		10202502				0
FxR3AtwoAtk51Canying		10202503				0
FxR3AtwoAtk51End		10202504				0
FxR3AtwoAtk51Thunder		10202505				0
FxR3AtwoAtkMove01		10202601				0
FxR3AtwoMove01		10202602				0
FxR3AtwoMove02		10202603				0
FxR3AtwoShiftLoop		10202604				0
FxR3AtwoBorn		10202701				0
FxR3AtwoWin		10202702				0
FxR3NinesAtk01		10203001				0
FxR3NinesAtk02		10203002				0
FxR3NinesAtk03		10203003				0
FxR3NinesAtk04		10203004				0
FxR3NinesAtk05		10203005				0
FxR3NinesAtk06		10203006				0
FxR3NinesAtk07		10203007				0
FxR3NinesAtk08Xuli		10203008				0
FxR3NinesAtk08		10203009				0
FxR3NinesAtk44		10203010				0
FxR3NinesAtk01Hit		10203011				0
FxR3NinesAtk02Hit		10203012				0
FxR3NinesAtk03Hit01		10203013				0
FxR3NinesAtk04Hit01		10203014				0
FxR3NinesAtk05Hit01		10203015				0
FxR3NinesAtk06Hit		10203016				0
FxR3NinesAtk07Hit		10203017				0
FxR3NinesAtk08Hit01		10203018				0
FxR3NinesAtk44Hit01		10203019				0
FxR3NinesAtk06Dilie		10203020				0
FxR3NinesAtk44Dilie		10203021				0
FxR3NinesAtk1101		10203101				0
FxR3NinesAtk1102		10203102				0
FxR3NinesAtk11Hit		10203103				0
FxR3NinesAtk21		10203201				0
FxR3NinesAtk23		10203202				0
FxR3NinesAtk21Hit		10203203				0
FxR3NinesAtk31Qiu		10203301				0
FxR3NinesAtk31Start		10203302				0
FxR3NinesAtk31Loop		10203303				0
FxR3NinesAtk31End		10203304				0
FxR3NinesAtk31Hit		10203305				0
FxR3NinesAtk41		10203401				0
FxR3NinesAtk41Hit		10203402				0
FxR3NinesAtkQte01		10203403				0
FxR3NinesAtkQte02		10203404				0
FxR3NinesAtkQteDandao01		10203405				0
FxR3NinesAtkQteDandao02		10203406				0
FxR3PodShow		10203407				0
FxR3PodHide		10203408				0
FxR3NinesWpHide		10203409				0
FxR3NinesWpShow		10203410				0
FxR3NinesAtk5101		10203501				0
FxR3NinesAtk5101Loop		10203502				0
FxR3NinesAtk5102		10203503				0
FxR3NinesAtk5103		10203504				0
FxR3NinesAtk51Dandao01		10203505				0
FxR3NinesAtk51Dandao02		10203506				0
FxR3NinesAtk51Hit01		10203507				0
FxR3NinesAtk51Hit02		10203508				0
FxR3NinesAtk51Pingmu		10203509				0
FxR3NinesAtk51PingmuEnd		10203510				0
FxR3NinesAtk42		10203601				0
FxR3NinesMove1		10203602				0
FxR3NinesMove2		10203603				0
FxR3NinesBorn		10203701				0
FxR3NinesWin		10203702				0
FxR3PodcAtk11		10203411				0
FxR3PodcAtk12		10203412				0
FxR3PodcAtk13		10203413				0
FxR3PodcAtk11Hit		10203414				0
FxR3PodcAtk11Dilie		10203415				0
FxR3PodcAtk12Dilie		10203416				0
FxR3PodcAtk13Dilie		10203417				0
FxR3PodcAtk21		10203418				0
FxR3PodcAtk22		10203419				0
FxR3PodcAtk23		10203420				0
FxR3PodcAtk21Hit		10203421				0
FxR3PodcAtk31Dandao		10203422				0
FxR3PodcAtk31Hit		10203423				0
FxR3PodcAtk01		10203424				0
FxR3PodcAtk01Dandao		10203425				0
FxR3PodcAtk01Hit		10203426				0
FxR2WanshiAtk01		10109001				0
FxR2WanshiAtk02		10109002				0
FxR2WanshiAtk03		10109003				0
FxR2WanshiAtk04		10109004				0
FxR2WanshiAtk05		10109005				0
FxR2WanshiAtk06		10109006				0
FxR2WanshiAtk07Xuli		10109007				0
FxR2WanshiAtk07		10109008				0
FxR2WanshiAtk01Hit01		10109009				0
FxR2WanshiAtk02Hit01		10109010				0
FxR2WanshiAtk03Hit01		10109011				0
FxR2WanshiAtk04Hit01		10109012				0
FxR2WanshiAtk05Hit01		10109013				0
FxR2WanshiAtk06Hit01		10109014				0
FxR2WanshiAtk07Hit01		10109015				0
FxR2WanshiAtk11		10109101				0
FxR2WanshiAtk11Dimian		10109102				0
FxR2WanshiAtk11Hit01		10109103				0
FxR2WanshiAtk21		10109201				0
FxR2WanshiAtk21Shoulei		10109202				0
FxR2WanshiAtk31		10109301				0
FxR2WanshiAtk31Canying		10109302				0
FxR2WanshiAtk31Hit		10109303				0
FxR2WanshiAtk13		10109401				0
FxR2WanshiAtk23		10109402				0
FxR2WanshiAtk33		10109403				0
FxR2WanshiAtk12Hit01		10109404				0
FxR2WanshiAtk22Hit01		10109404				0
FxR2WanshiAtk32Hit01		10109404				0
FxR2WanshiAtk41		10109405				0
FxR2WanshiAtk41Lizi		10109406				0
FxR2WanshiAtk41Sound		10109407				0
FxR2WanshiAtk41Shanbi		10109408				0
FxR2WanshiAtk42Xuli		10109409				0
FxR2WanshiAtk42		10109410				0
FxR2WanshiAtk42Hit		10109411				0
FxR2WanshiAtk43Xuli		10109412				0
FxR2WanshiAtk43		10109413				0
FxR2WanshiAtk43Hit		10109414				0
FxR2WanshiAtkWpHide04		10109415				0
FxR2WanshiAtkWpShow04		10109417				0
FxR2WanshiAtkQte		10109418				0
FxR2WanshiAtkQteHit01		10109419				0
FxR2WanshiAtk51Sound		10109501				0
FxR2WanshiMove01		10109601				0
FxR2WanshiMove02		10109602				0
FxR2WanshiBornSound		10109701				0
FxR2WanshiWinSound		10109702				0
FxR3SailinnaAtk01		10301001				0
FxR3SailinnaAtk02		10301002				0
FxR3SailinnaAtk03		10301003				0
FxR3SailinnaAtk04		10301004				0
FxR3SailinnaAtk04Down		10301005				0
FxR3SailinnaAtk05		10301006				0
FxR3SailinnaAtk01Hit		10301007				0
FxR3SailinnaAtk02Hit		10301008				0
FxR3SailinnaAtk02Hit2		10301009				0
FxR3SailinnaAtk03Hit		10301010				0
FxR3SailinnaAtk04Hit01		10301011				0
FxR3SailinnaAtk05Hit		10301012				0
FxR3SailinnaAtk11		10301101				0
FxR3SailinnaAtk11Hand		10301102				0
FxR3SailinnaAtk11Zha		10301103				0
FxR3SailinnaAtk11Hit		10301104				0
FxR3SailinnaAtk21SF		10301201				0
FxR3SailinnaAtk21		10301202				0
FxR3SailinnaAtk21Hit		10301203				0
FxR3SailinnaAtk31		10301301				0
FxR3SailinnaAtk31Rush		10301302				0
FxR3SailinnaAtk31Hit		10301303				0
FxR3SailinnaAtk31Hit2		10301304				0
FxR3SailinnaAtkQte		10301401				0
FxR3SailinnaAtkQteHit		10301402				0
FxR3SailinnaBDBody		10301403				0
FxR3SailinnaAtk51Buff		10301404				0
FxR3SailinnaAtkMove1XMesh		10301405				0
FxR3SailinnaAtkMove1X		10301406				0
FxR3SailinnaAtkMove1XMa		10301407				0
FxR3SailinnaAtk4501		10301408				0
FxR3SailinnaAtk4503		10301409				0
FxR3SailinnaAtk45Hit		10301410				0
FxR3SailinnaAtkBdTypeA		10301411				0
FxR3SailinnaAtkBdBuffxiaobing		10301412				0
FxR3SailinnaAtkBdTypeB		10301413				0
FxR3SailinnaAtk51BuffOff		10301414				0
FxR3SailinnaAtkMove1		10301601				0
FxR3SailinnaAtkMove2		10301602				0
FxR3SailinnaBorn		10301701				0
FxR3SailinnaWin		10301702				0
FxR3SailinnaAtk01	R3SailinnaMd019271	11301001				0
FxR3SailinnaAtk02	R3SailinnaMd019271	11301002				0
FxR3SailinnaAtk03	R3SailinnaMd019271	11301003				0
FxR3SailinnaAtk04	R3SailinnaMd019271	11301004				0
FxR3SailinnaAtk04Down	R3SailinnaMd019271	11301005				0
FxR3SailinnaAtk05	R3SailinnaMd019271	11301006				0
FxR3SailinnaAtk01Hit	R3SailinnaMd019271	11301007				0
FxR3SailinnaAtk02Hit	R3SailinnaMd019271	11301008				0
FxR3SailinnaAtk02Hit2	R3SailinnaMd019271	11301009				0
FxR3SailinnaAtk03Hit	R3SailinnaMd019271	11301010				0
FxR3SailinnaAtk04Hit01	R3SailinnaMd019271	11301011				0
FxR3SailinnaAtk05Hit	R3SailinnaMd019271	11301012				0
FxR3SailinnaAtk11	R3SailinnaMd019271	11301101				0
FxR3SailinnaAtk11Hand	R3SailinnaMd019271	11301102				0
FxR3SailinnaAtk11Zha	R3SailinnaMd019271	11301103				0
FxR3SailinnaAtk11Hit	R3SailinnaMd019271	11301104				0
FxR3SailinnaAtk21SF	R3SailinnaMd019271	11301201				0
FxR3SailinnaAtk21	R3SailinnaMd019271	11301202				0
FxR3SailinnaAtk21Hit	R3SailinnaMd019271	11301203				0
FxR3SailinnaAtk31	R3SailinnaMd019271	11301301				0
FxR3SailinnaAtk31Rush	R3SailinnaMd019271	11301302				0
FxR3SailinnaAtk31Hit	R3SailinnaMd019271	11301303				0
FxR3SailinnaAtk31Hit2	R3SailinnaMd019271	11301304				0
FxR3SailinnaAtkQte	R3SailinnaMd019271	11301401				0
FxR3SailinnaAtkQteHit	R3SailinnaMd019271	11301402				0
FxR3SailinnaBDBody	R3SailinnaMd019271	11301501				0
FxR3SailinnaAtk51Buff	R3SailinnaMd019271	11301502				0
FxR3SailinnaAtkMove1XMesh	R3SailinnaMd019271	11301503				0
FxR3SailinnaAtkMove1X	R3SailinnaMd019271	11301504				0
FxR3SailinnaAtkMove1XMa	R3SailinnaMd019271	11301505				0
FxR3SailinnaAtk4501	R3SailinnaMd019271	11301506				0
FxR3SailinnaAtk4503	R3SailinnaMd019271	11301507				0
FxR3SailinnaAtk45Hit	R3SailinnaMd019271	11301508				0
FxR3SailinnaAtkBdTypeA	R3SailinnaMd019271	11301509				0
FxR3SailinnaAtkBdBuffxiaobing	R3SailinnaMd019271	11301510				0
FxR3SailinnaAtkBdTypeB	R3SailinnaMd019271	11301511				0
FxR3SailinnaAtk51BuffOff	R3SailinnaMd019271	11301512				0
FxR3SailinnaAtkMove1	R3SailinnaMd019271	11301601				0
FxR3SailinnaAtkMove2	R3SailinnaMd019271	11301602				0
FxR3SailinnaBorn	R3SailinnaMd019271	11301701				0
FxR3SailinnaWin	R3SailinnaMd019271	11301702				0
FxR4SailinnaAtk01Sound		10311001				0
FxR4SailinnaAtk02Sound		10311002				0
FxR4SailinnaAtk03Sound		10311003				0
FxR4SailinnaAtk0401Dandao		10311004				0
FxR4SailinnaAtk0402Dandao		10311004				0
FxR4SailinnaAtk0403Dandao		10311004				0
FxR4SailinnaAtk0404Dandao		10311004				0
FxR4SailinnaAtk05Sound		10311008				0
FxR4SailinnaAtk06Sound		10311009				0
FxR4SailinnaAtk1202		10311101				0
FxR4SailinnaAtk1201		10311102				0
FxR4SailinnaAtk32Sound		10311201				0
FxR4SailinnaAtk32Dandao		10311202				0
FxR4SailinnaAtk32Move		10311203				0
FxR4SailinnaAtk22Wuqi		10311301				0
FxR4SailinnaAtk22Move		10311302				
FxR4SailinnaAtk22WuqiFashe		10311303				0
FxR4SailinnaAtk2202		10311304				0
FxR4SailinnaAtk22WuqiFanhui		10311305				0
FxR4SailinnaAtk2201		10311306				0
FxR4SailinnaAtk51BadaoWuqi		10311401				0
FxR4SailinnaAtk51DimianJL		10311402				0
FxR4SailinnaAtk52JL		10311403				0
FxR4SailinnaAtk51Sound		10311404				0
FxR4SailinnaAtk5203		10311405				0
FxR4SailinnaAtk5205		10311406				0
FxR4SailinnaAtk5202		10311407				0
FxR4SailinnaAtk5206		10311408				0
FxR4SailinnaAtk5204		10311409				0
FxR4SailinnaQTE		10311509				0
FxR4SailinnaMove01		10311510				0
FxR4SailinnaMove02		10311511				0
FxR4SailinnaBorn		10311512				0
FxR4SailinnaWin01		10311513				0
FxR4SailinnaZhiliao		10311514				0
FxR4SailinnaStandchange		10311515				0
FxR4SailinnaAtk01Hit		10311601				0
FxR4SailinnaAtk0201Hit		10311602				0
FxR4SailinnaAtk0202Hit		10311603				0
FxR4SailinnaAtk0301Hit		10311604				0
FxR4SailinnaAtk0302Hit		10311605				0
FxR4SailinnaAtk0303Hit		10311606				0
FxR4SailinnaAtk0401HitSound		10311607				0
FxR4SailinnaAtk0501HitSound		10311608				0
FxR4SailinnaAtk06Hit		10311609				0
FxR4SailinnaAtk1202Hit01		10311610				0
FxR4SailinnaAtk1202Hit02		10311611				0
FxR4SailinnaAtk1201Hit		10311612				0
FxR4SailinnaAtk3201Hit		10311613				0
FxR4SailinnaAtk3202Hit		10311614				0
FxR4SailinnaAtk22Hit01		10311615				0
FxR4SailinnaAtk5201Hit		10311616				0
FxR4SailinnaAtk51BaoHit		10311617				0
FxR4SailinnaAtk5203Hit		10311618				0
FxR4SailinnaAtk5205Hit		10311619				0
FxR4SailinnaAtk5202Hit		10311620				0
FxR4SailinnaAtk5206Hit		10311621				0
FxR4SailinnaAtk5204Hit		10311622				0
FxR3KuluomuAtk01		10112001				0
FxR3KuluomuAtk0201		10112002				0
FxR3KuluomuAtk0202		10112003				0
FxR3KuluomuAtk03xuli		10112004				0
FxR3KuluomuAtk03		10112005				0
FxR3KuluomuAtk03Dilie		10112006				0
FxR3KuluomuAtk04		10112007				0
FxR3KuluomuAtk0401		10112007				0
FxR3KuluomuAtk04Dilie		10112008				0
FxR3KuluomuAtk05		10112009				0
FxR3KuluomuAtk05Dilie		10112010				0
FxR3KuluomuAtk05smoke		10112011				0
FxR3KuluomuAtk06xuli		10112012				0
FxR3KuluomuAtk06		10112013				0
FxR3KuluomuAtk06smoke		10112014				0
FxR3KuluomuAtk01Hit		10112015				0
FxR3KuluomuAtk0201Hit		10112016				0
FxR3KuluomuAtk0202Hit		10112016				0
FxR3KuluomuAtk03Hit		10112017				0
FxR3KuluomuAtk04Hit		10112018				0
FxR3KuluomuAtk05Hit		10112019				0
FxR3KuluomuAtk06Hit		10112020				0
FxR3KuluomuAtk12		10112101				0
FxR3KuluomuAtk12Dilie		10112102				0
FxR3KuluomuAtk11		10112103				0
FxR3KuluomuAtk11Dilie		10112104				0
FxR3KuluomuAtk12Hit		10112105				0
FxR3KuluomuAtk12Hit02		10112106				0
FxR3KuluomuAtk11Hit		10112107				0
FxR3KuluomuAtk11Hit02		10112108				0
FxR3KuluomuAtk22		10112201				0
FxR3KuluomuAtk22Dilie		10112202				0
FxR3KuluomuAtk21		10112203				0
FxR3KuluomuAtk21Dilie		10112204				0
FxR3KuluomuAtk21Hitcase		10112205				0
FxR3KuluomuAtk22Hit		10112206				0
FxR3KuluomuAtk21Hit		10112207				0
FxR3KuluomuAtk32		10112301				0
FxR3KuluomuAtk32Dilie		10112302				0
FxR3KuluomuAtk31		10112303				0
FxR3KuluomuAtk31Dilie		10112304				0
FxR3KuluomuAtk32Hit		10112305				0
FxR3KuluomuAtk32Hit2		10112306				0
FxR3KuluomuAtk31Hit		10112307				0
FxR3KuluomuAtk31Hit2		10112308				0
FxR3KuluomuAtk41		10112401				0
FxR3KuluomuAtk42		10112402				0
FxR3KuluomuAtk42Dilie		10112403				0
FxR3KuluomuAtk43		10112404				0
FxR3KuluomuAtk41Hit		10112405				0
FxR3KuluomuAtk42Hit		10112406				0
FxR3KuluomuAtk43Hit		10112407				0
FxR3KuluomuBeidong		10112408				0
FxR3KuluomuBeidongHudun		10112409				0
FxR3KuluomuBeidongHudunChufa		10112410				0
FxR3KuluomuBeidongHit		10112411				0
FxR3KuluomuAtkQte		10112501				0
FxR3KuluomuAtkQteDilie		10112502				0
FxR3KuluomuMove01		10112601				0
FxR3KuluomuMove02Hitcase		10112602				0
FxR3KuluomuMove02		10112603				0
FxR3KuluomuAtk51Dilie		10112701				0
FxR3KuluomuAtk51DilieHit		10112702				0
FxR3KuluomuAtk51Wp1		10112703				0
FxR3KuluomuBorn		10112801				0
FxR3KuluomuBornWp2		10112802				0
FxR3KuluomuWin		10112803				0
FxR3KuluomuAtk43xuli		10112804				0
FxR3KuluomuAtk01	R3KuluomuMd019091	11112001				0
FxR3KuluomuAtk0201	R3KuluomuMd019091	11112002				0
FxR3KuluomuAtk0202	R3KuluomuMd019091	11112003				0
