Id	ChapterId	Order	Name	SubName	Icon	DescTitle	Desc	Condition	UnLockTime	StoryId[0]	StoryId[1]
9010020	10001	10	Machiavelli				Information saved	84600610	2021/2/4 5:02	HD00610BA	HD00610EA
1200101	12001	1	Escape and Search				It went away without leaving even one silver feather, yet she is determined to keep searching.	84601401	2021/5/20 9:58	CW00101BA	
1200102	12001	2	Contact and Estrangement				It seems to hide behind an electric fence, yet she is determined to reach out.	84601402	2021/5/20 9:58	CW00102BA	
1200103	12001	3	Reject and Accept				Information saved	84601403	2021/5/20 9:58	CW00103BA	CW00103EA
1200201	12002	1	Difference				Under the flickering aurora, she lets the cold wind mixed with frost and snow beat on her body and looks ahead.	84601601		CW00201BA	
1200202	12002	2	Strider				It is the momentary thrill of breaking free from the surface—the thrill of freedom.	84601602		CW00202BA	CW00202EA
1200203	12002	3	Pursuit				Shaking off the snow on her head, Rosetta continues to chase the CUB deep into the snow forest.	84601603		CW00203BA	
1200204	12002	4	Act of God				The trees and stones along the way are submerged in an instant.	84601604		CW00204BA	
1200205	12002	5	Frost Oath				The snow and storm has witnessed our vows to each other.	84601605		CW00205BA	
1300101	13001	1	Unfinished Epilogue				Is the story going to end with a tragedy filled with regrets?	84101750		ZX02401BA	ZX02401EA
1300102	13001	2	Death of the Piper				Those clones are herself. Her story will forever be left on a to-be-continue.	84101751		ZX02401BB	ZX02401EB
1300103	13001	3	Walking on the Truth				It is the second half of the soothing aria. It is the joy of a lonely whale drowning in the depth of the ocean that finally finds where it belongs. And it is the most glorious ode you sing for the vast sea when you first see it.	84101752			ZX02401EC
1300104	13001	4	Peony and Iris				On the lakeside where peonies and irises blossom, they tell each other about their past, how fate has brought them together, and how joyful it is to reunite.	84101753		ZX02420BD	ZX02401ED
1300105	13001	5	In the Name of Iris				In her hand, the girl holds a purple flower with the same name. On the other side of Leprechaun where treasures were buried. Under the rainbow, she turns around.	84101754			ZX02401EE
1400101	14001	1	 Reasonable Nonsense	ER00_1			What comes around goes around. The only thing that is constant is change.	84101771		ZX02501BA	ZX02501EA
1400102	14001	2	 The Celestial Being	ER00_2			When she calms her mind to listen, there are still faint sounds of bells and chanting from long ago.	84101772		ZX02502BA	ZX02502EA
1400103	14001	3	 Please "Like" Me	ER00_3			Um... Why do they seem angry?	84101773		ZX02503BA	ZX02503EA
1400104	14001	4	An Insurmountable Ridge	ER00_4			No one gets to look for the Big Fish.	84101774		ZX02504BA	ZX02504EA
1400105	14001	5	 Fireworks	ER00_5			The fireworks explode in the night sky and excite the crowd, bringing the celebration to a climax.	84101775		ZX02505BA	ZX02505EA
1400106	14001	6	 Reunion	ER00_6			What happens now is just like what happened in the past.	84101776		ZX02506BA	
1400107	14001	7	 Homecoming	ER00_7			Now, it's time for those who travel far away from home to come back.	84101777		ZX02507BA	ZX02507EA
1400108	14001	8	 Comeback	ER00_8			We are the Gung-hoers.	84101778		ZX02508BA	
1400109	14001	9	 Vox From Afar	ER00_9			A cry of a whale comes from the distance through the clouds, the roofs, and the bustling crowd.	84101779			ZX02509EA
1400110	14001	10	 Early Spring	ER00_10			Hmm... A journey of a thousand miles begins with a single step! Here I go!	84101780		ZX02510BA	
1400201	14002	1	Childhood	ER01_1 			Greetings. I am Heuristic Artificial Intelligence Caretaking Machine-Alpha.	84101901		ZX02701BA	
1400202	14002	2	Revelation	ER01_2 			According to the record, humans tend to develop subjective negative opinion about things beyond control. Your painting is very special, but it doesn't mean it's meaningless.	84101902		ZX02702BA	
1400203	14002	3	Second Birth	ER01_3 			Please... Find her... Protect her...	84101903		ZX02703BA	ZX02703EA
1400204	14002	4	Search of Despair	ER01_4 			The lady's figure is drowned in the sea of the Corrupted.	84101904		ZX02704BA	
1400205	14002	5	Awakening	ER01_5 			The world that I wake up to is no longer the one it was.	84101905		ZX02705BA	ZX02705EA
1400206	14002	6	Offerings for the "Sage"	ER01_6 			"Would you mind returning that issue of 'Space Knight: Dawnbreak'?"	84101906		ZX02706BA	ZX02706EA
1400207	14002	7	Solo Journey	ER01_7 			The machines on Earth were things abandoned by humans. They've been... searching for the meaning of their existence ever since.	84101907		ZX02707BA	
1400208	14002	8	"Chariot"	ER01_8 			But since you are also our kin in pursuit of awakening, you can join our Church of Machina.	84101908		ZX02708BA	ZX02708EA
1400209	14002	9	Church of Machina	ER01_9 			These enlightened machines are like newborn babies. They don't understand what "creation" is. They just do what humans do and follow their footsteps.	84101909		ZX02709BA	
1400210	14002	10	Scarlet Threat	ER01_10 			They learned what "fear" is. They just want to search for a new home.	84101910		ZX02710BA	ZX02710EA
1400211	14002	11	Dusty Starship	ER01_11 			Now that the Sage hasn't arrived, it's the responsibility of "Gear" to select a future for the machines.	84101911		ZX02711BA	
1400212	14002	12	Mechanoids' Choice	ER01_12 			A machine's love is freed from the shackles of programming. Kindness and affection from humans have paved a path to the future for machines.	84101912		ZX02712BA	ZX02712EA
1400213	14002	13	Toward the Light	ER01_13 			Although Haicma doesn't know Nanami, Nanami remembers all her friends and will never let them suffer a tragic ending like that.	84101913		ZX02713BA	ZX02713EA
1400214	14002	14	Back on the Road	ER01_14 			Next, it's our journey together.	84101914		ZX02714BA	
1400301	14003	1	Withered Grass	ER02_01 			The dead life has decayed. I exult over its decay, because from this I know that it has not been empty.	84102101		ZX02901BA	
1400302	14003	2	Glass Cradle	ER02_02 			The baby's glass cradle is clear for people to look through at any time and made to be broken at any time. It is under good protection.	84102102		ZX02902BA	
1400303	14003	3	Lost at Night	ER02_03 			If anything, an ordinary person is exactly the type that would fall on the wrong side of justice, since they've got nothing that would help them land on the right side of it.	84102103		ZX02903BA	
1400304	14003	4	Muscle Memory	ER02_04 			It seems like a piece of memory buried deep inside his body.	84102104		ZX02904BA	ZX02904EA
1400305	14003	5	Pandora's Box	ER02_05 			That thing is more than a Ponzi scheme. There's gambling, and it can really eat you and your family up whole.	84102105		ZX02905BA	
1400306	14003	6	Deaths of the Innocent	ER02_06 			Our path to the future is full of dead fire of life.	84102106		ZX02906BA	
1400307	14003	7	Incomplete Confession	ER02_07 			if you still think what I did was wrong many, many years from now, then remember to never do what I did, okay?	84102107		ZX02907BA	
1400308	14003	8	Choice of the Death Fire	ER02_08 			If life is a fire that will eventually lead to death, the boy will definitely choose to burn out than freeze out.	84102108		ZX02908BA	
1400309	14003	9	The Beggar and the Giver	ER02_09 			When I come across a beggar, I do not give him alms. I have no wish to give alms. I stand above those alms-givers. For him I have only disgust, suspicion, and hate. When I become a beggar, I do not receive alms. I do not see any wish to give alms. I only receive disgust, suspicion, and hate from the one who stands above those alms-givers.	84102109		ZX02909BA	
1400310	14003	10	Farewell of the Shadow	ER02_10 			There is nowhere to find him in the carriage full of light.	84102110		ZX02910BA	
1400311	14003	11	Awakened Memory	ER02_11 			I'm sorry. Forgive me... then forget all of this. We'll start again, and we'll make up then.	84102111		ZX02911BA	
1400312	14003	12	Plausibility	ER02_12 			Shrek? I think that name has to be associated with some ogreish monster! But I suppose there's nothing wrong with calling you a "monster" when you're the Construct the Ascendants are "feeding" in a jail cell.	84102112		ZX02912BA	ZX02912EA
1400313	14003	13	"Passerby"	ER02_13 			What's beyond the grave?	84102113		ZX02913BA	
1400314	14003	14	His Whisper	ER02_14 			Naughty children need to be disciplined.	84102114		ZX02914BA	ZX02914EA
1400315	14003	15	Books as Firewood	ER02_15 			Don't be the fools who burned the books to stay warm.	84102115		ZX02915BA	
1400316	14003	16	Wildfire of Life	ER02_16 			Every life on Asslam—privileged or poor—is dissolving like an ice cube amidst fire, wailing and roaring in despair.	84102116		ZX02916BA	
1400317	14003	17	Mistaking a Deer for a Horse	ER02_17 			You thought those who mistake a deer for a horse are stupid, but that's their cleverest trick. People who tell the truth... are often the first to die.	84102117		ZX02917BA	
1400318	14003	18	Dead End by Nightfall	ER02_18 			The kid who wanted to become a hero is now a sinner, responsible for hurting innocent people.	84102118		ZX02918BA	ZX02918EA
1400319	14003	19	Melting Away	ER02_19 			People only throw their names away when they want to forget their past. Are you one of these people?	84102119		ZX02919BA	
1400320	14003	20	Firefly	ER02_20 			Winter does not take, for some would light fires with their souls.	84102120		ZX02920BA	
1400321	14003	21	Breaking Free	ER02_21 			Despite the scars all over his body and the constraint that makes him hard to move, all his memories are back, and he is no longer lost.	84102121		ZX02921BA	
1400322	14003	22	Old Dream Inscription	ER02_22 			Please allow me to keep the sorrows of the past. Please forgive me for being helplessly ordinary. Please let my heart die when it's still alive... For these are things that drive me forward.	84102123			ZX02923EA
1400323	14003	23	Cinder Burns	ER02_23 			Death and decay already arrived. Grass was burned down to ash on the ground. Sparks of the fire bring about fireflies, guiding the survivor to the future.	84102124		ZX02924BA	
