Id	StageId	MaxLevel	RecommendationLevel	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	MonsterLevel[1]	MonsterLevel[2]	MonsterLevel[3]
6206	30180266	69	65					431	250	199
6207	30180266	79	75					510	296	235
6208	30180266	89	80					706	409	325
6209	30180266	120	85					854	494	393
6210	30180267	40	45					199	115	91
6211	30180267	59	55					312	181	144
6212	30180267	69	65					431	250	199
6213	30180267	79	75					510	296	235
6214	30180267	89	80					706	409	325
6215	30180267	120	85					854	494	393
6216	30180268	40	45					199	115	91
6217	30180268	59	55					374	217	173
6218	30180268	69	65					517	300	239
6219	30180268	79	75					612	355	282
6220	30180268	89	80					847	491	390
6221	30180268	120	85					1024	593	471
6222	30180269	40	45					179	103	81
6223	30180269	59	55					374	217	172
6224	30180269	69	65					517	300	238
6225	30180269	79	75					612	355	282
6226	30180269	89	80					847	490	390
6227	30180269	120	85					1024	593	471
6228	30180270	40	45					318	184	146
6229	30180270	59	55					624	362	288
6230	30180270	69	65					862	500	398
6231	30180270	79	75					1020	592	470
6232	30180270	89	80					1648	955	759
6233	30180270	120	85					1648	955	759
6234	30180231	40	45					199	115	91
6235	30180231	59	55					374	217	173
6236	30180231	69	65					517	300	239
6237	30180231	79	75					612	355	282
6238	30180231	89	80					847	491	390
6239	30180231	120	85					1024	593	471
6240	30180232	40	45					199	115	91
6241	30180232	59	55					312	181	144
6242	30180232	69	65					431	250	199
6243	30180232	79	75					510	296	235
6244	30180232	89	80					706	409	325
6245	30180232	120	85					854	494	393
6246	30180233	40	45					199	115	91
6247	30180233	59	55					312	181	144
6248	30180233	69	65					431	250	199
6249	30180233	79	75					510	296	235
6250	30180233	89	80					706	409	325
6251	30180233	120	85					854	494	393
6252	30180234	40	45					199	115	91
6253	30180234	59	55					312	181	144
6254	30180234	69	65					431	250	199
6255	30180234	79	75					510	296	235
6256	30180234	89	80					706	409	325
6257	30180234	120	85					854	494	393
6258	30180235	40	45					199	115	91
6259	30180235	59	55					312	181	144
6260	30180235	69	65					431	250	199
6261	30180235	79	75					510	296	235
6262	30180235	89	80					706	409	325
6263	30180235	120	85					854	494	393
6264	30180236	40	45					199	115	91
6265	30180236	59	55					312	181	144
6266	30180236	69	65					431	250	199
6267	30180236	79	75					510	296	235
6268	30180236	89	80					706	409	325
6269	30180236	120	85					854	494	393
6270	30180237	40	45					199	115	91
6271	30180237	59	55					312	181	144
6272	30180237	69	65					431	250	199
6273	30180237	79	75					510	296	235
6274	30180237	89	80					706	409	325
6275	30180237	120	85					854	494	393
6276	30180238	40	45					36	21	16
6277	30180238	59	55					90	52	42
6278	30180238	69	65					140	81	65
6279	30180238	79	75					184	107	85
6280	30180238	89	80					244	140	112
6281	30180238	120	85					295	169	135
6282	30180239	40	45					114	66	52
6283	30180239	59	55					225	130	103
6284	30180239	69	65					310	180	143
6285	30180239	79	75					367	213	169
6286	30180239	89	80					508	294	234
6287	30180239	120	85					615	356	283
6288	30180240	40	45					286	166	131
6289	30180240	59	55					562	326	259
6290	30180240	69	65					776	450	358
6291	30180240	79	75					918	533	423
6292	30180240	89	80					1484	859	683
6293	30180240	120	85					1484	859	683
6294	30180241	40	45					199	115	91
6295	30180241	59	55					374	217	173
6296	30180241	69	65					517	300	239
6297	30180241	79	75					612	355	282
6298	30180241	89	80					847	491	390
6299	30180241	120	85					1024	593	471
6300	30180242	40	45					199	115	91
6301	30180242	59	55					312	181	144
6302	30180242	69	65					431	250	199
6303	30180242	79	75					510	296	235
6304	30180242	89	80					706	409	325
6305	30180242	120	85					854	494	393
6306	30180243	40	45					199	115	91
6307	30180243	59	55					312	181	144
6308	30180243	69	65					431	250	199
6309	30180243	79	75					510	296	235
6310	30180243	89	80					706	409	325
6311	30180243	120	85					854	494	393
6312	30180244	40	45					199	115	91
6313	30180244	59	55					312	181	144
6314	30180244	69	65					431	250	199
6315	30180244	79	75					510	296	235
6316	30180244	89	80					706	409	325
6317	30180244	120	85					854	494	393
6318	30180245	40	45					199	115	91
6319	30180245	59	55					312	181	144
6320	30180245	69	65					431	250	199
6321	30180245	79	75					510	296	235
6322	30180245	89	80					706	409	325
6323	30180245	120	85					854	494	393
6324	30180246	40	45					199	115	91
6325	30180246	59	55					312	181	144
6326	30180246	69	65					431	250	199
6327	30180246	79	75					510	296	235
6328	30180246	89	80					706	409	325
6329	30180246	120	85					854	494	393
6330	30180247	40	45					199	115	91
6331	30180247	59	55					312	181	144
6332	30180247	69	65					431	250	199
6333	30180247	79	75					510	296	235
6334	30180247	89	80					706	409	325
6335	30180247	120	85					854	494	393
6336	30180248	40	45					77	46	36
6337	30180248	59	55					286	166	132
6338	30180248	69	65					449	262	206
6339	30180248	79	75					622	360	286
6340	30180248	89	80					734	427	338
6341	30180248	120	85					887	516	408
6342	30180249	40	45					12	7	5
6343	30180249	59	55					26	15	11
6344	30180249	69	65					42	24	19
6345	30180249	79	75					56	32	26
6346	30180249	89	80					88	50	40
6347	30180249	120	85					106	61	48
6348	30180250	40	45					48	28	22
6349	30180250	59	55					100	58	46
6350	30180250	69	65					162	94	74
6351	30180250	79	75					218	126	100
6352	30180250	89	80					375	216	172
6353	30180250	120	85					375	216	172
6354	30180251	40	45					199	115	91
6355	30180251	59	55					374	217	173
6356	30180251	69	65					517	300	239
6357	30180251	79	75					612	355	282
6358	30180251	89	80					847	491	390
6359	30180251	120	85					1024	593	471
6360	30180252	40	45					199	115	91
6361	30180252	59	55					312	181	144
6362	30180252	69	65					431	250	199
6363	30180252	79	75					510	296	235
6364	30180252	89	80					706	409	325
6365	30180252	120	85					854	494	393
6366	30180253	40	45					199	115	91
6367	30180253	59	55					312	181	144
6368	30180253	69	65					431	250	199
6369	30180253	79	75					510	296	235
6370	30180253	89	80					706	409	325
6371	30180253	120	85					854	494	393
6372	30180254	40	45					199	115	91
6373	30180254	59	55					312	181	144
6374	30180254	69	65					431	250	199
6375	30180254	79	75					510	296	235
6376	30180254	89	80					706	409	325
6377	30180254	120	85					854	494	393
6378	30180255	40	45					199	115	91
6379	30180255	59	55					312	181	144
6380	30180255	69	65					431	250	199
6381	30180255	79	75					510	296	235
6382	30180255	89	80					706	409	325
6383	30180255	120	85					854	494	393
6384	30180256	40	45					199	115	91
6385	30180256	59	55					312	181	144
6386	30180256	69	65					431	250	199
6387	30180256	79	75					510	296	235
6388	30180256	89	80					706	409	325
6389	30180256	120	85					854	494	393
6390	30180257	40	45					199	115	91
6391	30180257	59	55					312	181	144
6392	30180257	69	65					431	250	199
6393	30180257	79	75					510	296	235
6394	30180257	89	80					706	409	325
6395	30180257	120	85					854	494	393
6396	30180258	40	45					199	115	91
6397	30180258	59	55					374	217	173
6398	30180258	69	65					517	300	239
6399	30180258	79	75					612	355	282
6400	30180258	89	80					847	491	390
6401	30180258	120	85					1024	593	471
6402	30180259	40	45					129	74	58
6403	30180259	59	55					269	156	124
6404	30180259	69	65					372	216	171
6405	30180259	79	75					440	256	202
6406	30180259	89	80					610	353	280
6407	30180259	120	85					738	427	339
6408	30180260	40	45					280	161	127
6409	30180260	59	55					584	339	269
6410	30180260	69	65					807	468	372
6411	30180260	79	75					954	555	439
6412	30180260	89	80					1535	889	706
6413	30180260	120	85					1535	889	706
6414	30180221	40	45					199	115	91
6415	30180221	59	55					374	217	173
6416	30180221	69	65					517	300	239
6417	30180221	79	75					612	355	282
6418	30180221	89	80					847	491	390
6419	30180221	120	85					1024	593	471
6420	30180222	40	45					199	115	91
6421	30180222	59	55					312	181	144
6422	30180222	69	65					431	250	199
6423	30180222	79	75					510	296	235
6424	30180222	89	80					706	409	325
6425	30180222	120	85					854	494	393
6426	30180223	40	45					199	115	91
6427	30180223	59	55					312	181	144
6428	30180223	69	65					431	250	199
6429	30180223	79	75					510	296	235
6430	30180223	89	80					706	409	325
6431	30180223	120	85					854	494	393
6432	30180224	40	45					199	115	91
6433	30180224	59	55					312	181	144
6434	30180224	69	65					431	250	199
6435	30180224	79	75					510	296	235
6436	30180224	89	80					706	409	325
6437	30180224	120	85					854	494	393
6438	30180225	40	45					199	115	91
6439	30180225	59	55					312	181	144
6440	30180225	69	65					431	250	199
6441	30180225	79	75					510	296	235
6442	30180225	89	80					706	409	325
6443	30180225	120	85					854	494	393
6444	30180226	40	45					199	115	91
6445	30180226	59	55					312	181	144
6446	30180226	69	65					431	250	199
6447	30180226	79	75					510	296	235
6448	30180226	89	80					706	409	325
6449	30180226	120	85					854	494	393
6450	30180227	40	45					199	115	91
6451	30180227	59	55					312	181	144
6452	30180227	69	65					431	250	199
6453	30180227	79	75					510	296	235
6454	30180227	89	80					706	409	325
6455	30180227	120	85					854	494	393
6456	30180228	40	45					199	115	91
6457	30180228	59	55					374	217	173
6458	30180228	69	65					517	300	239
6459	30180228	79	75					612	355	282
6460	30180228	89	80					847	491	390
6461	30180228	120	85					1024	593	471
6462	30180229	40	45					139	80	63
6463	30180229	59	55					291	169	134
6464	30180229	69	65					403	234	185
6465	30180229	79	75					477	277	219
6466	30180229	89	80					661	382	304
6467	30180229	120	85					799	462	367
6468	30180230	40	45					286	166	131
6469	30180230	59	55					562	326	259
6470	30180230	69	65					776	450	358
6471	30180230	79	75					918	533	423
6472	30180230	89	80					1484	859	683
6473	30180230	120	85					1484	859	683
6474	10130152	40	45		11600		11600	85	85	66
6475	10130152	59	55		11600		11600	85	85	66
6476	10130152	69	65		11600		11600	85	85	66
6477	10130152	79	75		11600		11600	85	85	66
6478	10130152	89	80		11600		11600	85	85	66
6479	10130152	120	85		11600		11600	85	85	66
6480	30001301	54	40					72	52	41
6481	30001302	54	45					128	62	49
6482	30001303	54	50					202	73	57
6483	30001304	54	50					288	77	61
6484	30001305	54	50					380	79	62
6485	30001301	79	55					133	81	64
6486	30001302	79	60					237	101	80
6487	30001303	79	65					349	117	91
6488	30001304	79	65					483	128	100
6489	30001305	79	65					604	132	103
6490	30001301	120	80					198	129	101
6491	30001302	120	80					326	141	110
6492	30001303	120	80					512	165	129
6493	30001304	120	80					740	190	148
6494	30001305	120	80					919	195	152
6495	30010405	25	25	200101008		201137		69	37	30
6496	30010405	30	30	200101008		201137		85	46	36
6497	30010405	35	35	200101008		201137		103	56	44
6498	30010405	40	40	200101008		201137		122	66	52
6499	30010405	45	45	200101008		201137		135	73	57
6500	30010405	50	50	200101008		201137		150	81	64
6501	30010405	55	55	200101008		201137		188	102	80
6502	30010405	60	60	200101008		201137		224	121	95
6503	30010405	65	65	200101008		201137		248	134	105
6504	30010405	70	70	200101008		201137		273	147	115
6505	30010405	75	75	200101008		201137		299	162	126
6506	30010405	120	80	200101008		201137		325	176	137
6507	15010102	49	50	100801010	10120102	100801	10120102	216	135	103
6508	15010104	49	50	100801010	10120106	100801	10120106	420	320	230
6509	15010105	49	50	100801010	10120107	100801	10120107	280	320	230
6510	15010106	49	50	100801010	10120109	100801	10120109	216	135	103
6511	15010107	49	50	100801010	10120110	100801	10120110	420	320	230
6512	15010110	49	50	100801010	10120111	100801	10120111	420	320	230
6513	15010112	49	50	100801010	10120113	100801	10120113	323	246	95
6514	15010114	49	50	100801010	10120116	100801	10120116	420	320	230
6515	15010116	49	50	100801010	10120118	100801	10120118	420	246	176
6516	15010117	49	50	100801010	10120123	100801	10120123	420	320	230
6517	15010102	57	65	100801010	10120102	100801	10120102	324	202	154
6518	15010104	57	65	100801010	10120106	100801	10120106	420	320	230
6519	15010105	57	65	100801010	10120107	100801	10120107	280	320	230
6520	15010106	57	65	100801010	10120109	100801	10120109	324	202	154
6521	15010107	57	65	100801010	10120110	100801	10120110	420	320	230
6522	15010110	57	65	100801010	10120111	100801	10120111	420	320	230
6523	15010112	57	65	100801010	10120113	100801	10120113	323	246	95
6524	15010114	57	65	100801010	10120116	100801	10120116	420	320	230
6525	15010116	57	65	100801010	10120118	100801	10120118	420	246	176
6526	15010117	57	65	100801010	10120123	100801	10120123	420	320	230
6527	15010102	120	75	100801010	10120102	100801	10120102	420	320	230
6528	15010104	120	75	100801010	10120106	100801	10120106	420	320	230
6529	15010105	120	75	100801010	10120107	100801	10120107	280	320	230
6530	15010106	120	75	100801010	10120109	100801	10120109	420	320	230
6531	15010107	120	75	100801010	10120110	100801	10120110	420	320	230
6532	15010110	120	75	100801010	10120111	100801	10120111	420	320	230
6533	15010112	120	75	100801010	10120113	100801	10120113	323	246	95
6534	15010114	120	75	100801010	10120116	100801	10120116	420	320	230
6535	15010116	120	75	100801010	10120118	100801	10120118	420	246	176
6536	15010117	120	75	100801010	10120123	100801	10120123	420	320	230
6537	16010103	49	50	110801010	11120101	110801	11120101	420	212	75
6538	16010104	49	50	110801010	11120104	110801	11120104	420	275	100
6539	16010108	49	50	110801010	11120107	110801	11120107	420	212	75
6540	16010103	57	65	110801010	11120101	110801	11120101	420	212	75
6541	16010104	57	65	110801010	11120104	110801	11120104	420	275	100
6542	16010108	57	65	110801010	11120107	110801	11120107	420	212	75
6543	16010103	120	75	110801010	11120101	110801	11120101	420	212	75
6544	16010104	120	75	110801010	11120104	110801	11120104	420	275	100
6545	16010108	120	75	110801010	11120107	110801	11120107	420	212	75
6546	30170001	59	55					250	150	50
6547	30170001	79	75					275	175	75
6548	30170001	89	85					300	200	100
6549	30170001	120	115					325	225	125
6550	30170002	59	55					250	150	50
6551	30170002	79	75					275	175	75
6552	30170002	89	85					300	200	100
6553	30170002	120	115					325	225	125
6554	30170003	59	55					250	150	50
6555	30170003	79	75					275	175	75
6556	30170003	89	85					300	200	100
6557	30170003	120	115					325	225	125
6558	30170004	59	55					250	150	50
6559	30170004	79	75					275	175	75
6560	30170004	89	85					300	200	100
6561	30170004	120	115					325	225	125
6562	30170005	59	55					275	175	75
6563	30170005	79	75					300	200	100
6564	30170005	89	85					325	225	125
6565	30170005	120	115					350	250	150
6566	30170006	59	55					275	175	75
6567	30170006	79	75					300	200	100
6568	30170006	89	85					325	225	125
6569	30170006	120	115					350	250	150
6570	30170007	59	55					275	175	75
6571	30170007	79	75					300	200	100
6572	30170007	89	85					325	225	125
6573	30170007	120	115					350	250	150
6574	30170008	59	55					275	175	75
6575	30170008	79	75					300	200	100
6576	30170008	89	85					325	225	125
6577	30170008	120	115					350	250	150
6578	30170009	59	55					300	200	100
6579	30170009	79	75					325	225	125
6580	30170009	89	85					350	250	150
6581	30170009	120	115					375	275	175
6582	30170010	59	55					300	200	100
6583	30170010	79	75					325	225	125
6584	30170010	89	85					350	250	150
6585	30170010	120	115					375	275	175
6586	30170011	59	55					300	200	100
6587	30170011	79	75					325	225	125
6588	30170011	89	85					350	250	150
6589	30170011	120	115					375	275	175
6590	30170012	59	55					300	200	100
6591	30170012	79	75					325	225	125
6592	30170012	89	85					350	250	150
6593	30170012	120	115					375	275	175
6594	30170013	59	55					325	225	125
6595	30170013	79	75					350	250	150
6596	30170013	89	85					375	275	175
6597	30170013	120	115					400	300	200
6598	30170014	59	55					325	225	125
6599	30170014	79	75					350	250	150
6600	30170014	89	85					375	275	175
6601	30170014	120	115					400	300	200
6602	30170015	59	55					325	225	125
6603	30170015	79	75					350	250	150
6604	30170015	89	85					375	275	175
6605	30170015	120	115					400	300	200
6606	30170016	59	55					325	225	125
6607	30170016	79	75					350	250	150
