StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
10210214	Crossed Spacetime	He reaches to the only possible way out from between the dimensions.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2115.png		36		40003			1													13	80		0		40		15		3			1	300	10210115						10120102		10120102					15			80					1	ZX03213BC	ZX03213EC		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9141						17		1	FwRectangle			1	2	3											
10210115	Fragment - 00 - T324	He will trace from the end to the beginning, no matter how many times. This is his fight.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabX2101.png		36		40002			1													1	80		0		40		15		3			1	300	10210114						10120102		10120102					15			80					1	ZX03213BB	ZX03213EB		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1	10210101	2	1	9142						17		1	FwRectangle			1	2	3											
10210116	Inverse Labyrinth	Find a way to continue moving forward.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2116.png		36		40003			1													14	80		0		40				3			1	300	10210214																					1				3	Find a way to continue moving forward.													1		2	1	9141						17		1	FwRectangle			1	2	3											
10210216	Eternal Beacon	The brilliant beacon never gives up, always lighting up his path across time and space.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2117.png		36		40003			1													14	80		0		40		15		3			1	300	10210117						10120102		10120102					15			80					1		ZX03214EC		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9141						17		1	FwRectangle			1	2	3											
10210117	Fragment - 02 - T1203	Her remorse, loss, obsession and madness.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabX2102.png		36		40003			1													1	80		0		40		15		3			1	300	10210214						10120102		10120102					15			80					1	ZX03214BB	ZX03214EB		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1	10210102	2	1	9142						17		1	FwRectangle			1	2	3											
10210118	Inverse Labyrinth	Find a way to continue moving forward.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2118.png		36		40003			1													15	80		0		40				3			1	300	10210216																					1				3	Find a way to continue moving forward.													1		2	1	9141						17		1	FwRectangle			1	2	3											
10210218	Blood Ties	The precious things have never changed.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2119.png		36		40003			1													15	80		0		40		15		3			1	300	10210119						10120102		10120102					15			80					1		ZX03215EC		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9141	9142					17		1	FwRectangle			1	2	3											
10210119	Fragment - 05 - T2421	The peaceful, warm daily life feels like a distant dream.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabX2103.png		36		40003			1													1	80		0		40		15		3			1	300	10210216						10120102		10120102					15			80					1	ZX03215BB	ZX03215EB		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1	10210103	2	1	9142	9141					17		1	FwRectangle			1	2	3											
10210120	Inverse Labyrinth	Find a way to continue moving forward.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2120.png		36		40003			1													16	80		0		40				3			1	300	10210218																					1				3	Find a way to continue moving forward.													1		2	1	9141						17		1	FwRectangle			1	2	3											
10210220	Hourglass of Time	He has caught up with his own steps.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2121.png		36		40003			1													16	80		0		40		15		3			1	300	10210121						10120102		10120102					15			80					1		ZX03216EC		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9141						17		1	FwRectangle			1	2	3											
10210121	Fragment - 08 - T3265	They<//YOU> are going through a never-ending cycle.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabX2104.png		36		40003			1													1	80		0		40		15		3			1	300	10210218						10120102		10120102					15			80					1	ZX03216BB	ZX03216EB		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1	10210104	2	1	9141	9142	9143				17		1	FwRectangle			1	2	3											
10210122	The Pulse of Dawn	Our response is to keep going and reach places you will never reach.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2122.png		36		40003			1													17	80		0		40		15		3			1	300	10210220						10120102		10120102					15			80					1	ZX03217BA	ZX03217EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9141						17		1	FwRectangle			1	2	3											
10210123	The End of Time	Instead of being trapped in the unchangeable past, I will embrace the future with my important ones.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2123.png		173		40003			1													18	80		0		40		15		3			1	300	10210122						10120102		10120102					15			80					1	ZX03218BA	ZX03218EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9141						17		1	FwRectangle			1	2	3											
10210124	The Time Continues to Tick	"I'm back."	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben21TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben21Img01.png	36		40003			1													19	80		0		40				3			1	300	10210123																					1	ZX03219BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220100	The Day Dream	The young girl still dreams.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													0	80		0		40				0			0	300	10210123																					1	ZX03300BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220101	Bal du moulin de la Galette	A new generation of actors going on the stage.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													1	80		0		40				0			0	300	10220100																					1	ZX03301BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220102	The Art of Painting	The story starts from a librettist's caprice.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													2	80		0		40				0			0	300	10220101																					1	ZX03302BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220103	An Experiment on a Bird in the Air Pump	Drawings reflect the part of us that we don't want to see.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													3	80		0		40				0			0	300	10220102																					1	ZX03303BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220104	The Boulevard Montmartre at Night	Adventurers are marching into a new world.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													4	80		0		40				0			0	300	10220103																					1	ZX03304BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220105	Composition 8		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2205.png		36		10101			1													5	80		0		40		0		0			0	300	10220104						10120102		10120102													1	ZX03305BA	ZX03305EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220106	Winter Landscape		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2206.png		184		10101			1													6	80		0		40		0		0			0	300	10220105						10120102		10120102													1	ZX03306BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220206	The Hunters in the Snow		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2207.png		8		10101			1													7	80		0		40		0		0			0	300	10220106						10120102		10120102													1		ZX03307EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220107	The Rooks Have Returned	What can be seen in his eyes?	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													8	80		0		40				0			0	300	10220206																					1	ZX03308BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220108	Isle of the Dead	His exploration leads him to a dead island.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													9	80		0		40				0			0	300	10220107																					1	ZX03309BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220109	Las Meninas		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2210.png		36		10101			1													10	80		0		40		0		0			0	300	10220108						10120102		10120102													1	ZX03310BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220209	Le Reve		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2211.png		36		10101			1													11	80		0		40		0		0			0	300	10220109						10120102		10120102													1		ZX03311EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220110	Moonlit Night on the Dnieper	What he longs for is not merely a happy ending.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													12	80		0		40				0			0	300	10220209																					1	ZX03312BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220111	The Night Watch		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2213.png		184		10101			1													13	80		0		40		0		0			0	300	10220110						10120102		10120102													1	ZX03313BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9150						17		1	FwRectangleZx			1	2	3											
10220112	The Ambassadors	The chess players are starting to line up their pieces.	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22TitleBg01.png	Assets/Product/Texture/Image/UiFubenMainTab/UiFuben22Img01.png	36		10101			1													14	80		0		40				0			0	300	10220111																					1	ZX03314BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1							17		2	FwSquare			1	2	3											
10220205	Mont Sainte-Victoire		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2215.png		36		10101			1					102203131	102204141	102202151	102201171	10220113	10220114	10220115		15	80		0		40		0		0			0	300	10220112						10120102		10120102													1				3	Participate in the virtual theater	To Forest Park Hall	To Church of Machina Hall	10220113	10220114	10220115								1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220113	Marius at Minturnae		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2216.png		36		10101			1	102202051												16	80		0		40		0		0			0	300	10220112						10120102		10120102													1	ZX03316BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220213	Ophelia		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2217.png		36		10101			1													17	80		0		40		0		0			0	300	10220113						10120102		10120102													1				3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220313	Knight, Death, and the Devil		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2218.png		36		10101			1													18	80		0		40		0		0			0	300	10220213						10120102		10120102													1		ZX03318EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220114	The Nightmare		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2219.png		36		10101			1	102203131												19	80		0		40		0		0			0	300	10220112						10120102		10120102													1	ZX03319BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220214	The Raft of the Medusa		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2220.png		36		10101			1					102202141	102203141						84102501	20	80		0		40		0		0			0	300	10220114																					1				3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220314	The Battle of San Romano		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2221.png		36		10101			1					102202141	102203141						84102502	20	80		0		40		0		0			0	300	10220114																					1				3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220414	Wanderer above the Sea of Fog		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2222.png		36		10101			1													20	80		0		40		0		0			0	300	10220214	10220314					10120102		10120102													1	ZX03320BA	ZX03320EA		3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149						17		1	FwRectangleZx			1	2	3											
10220115	The Realist		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN2223.png		36		10101			1	102204141												21	80		0		40		0		0			0	300	10220112						10120102		10120102													1	ZX03321BA			3	Have all members survive.	Die no more than 1 time.	Die no more than 2 times.											1		2	1	9149	9151					17		1	FwRectangleZx			1	2	3											
