Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	ForceSqueezeOut	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
92870	9087	9199	2	2		Jaspers (Basic)	1			0		Me1YasibeiersiMd010001		1		1	1	1			1	1	1	1		1	5	0.8	2	1	0		0.3	10									2.45	0							3			1		90870098	90870096	90870094	90870092		9087	900007	900008	100027	900011	900051	908799	908797					908701	908702	908703	908704	908705	908706	908707	908708	908709	908710	908711	908712	908713	908714	908715	908716	908717	908718	908719	908720																																																																																
90871	9087		2			Jaspers Barrage	1			0				1		1.7	1.7	0.1	1	1	1.5	1	1.5			0	5	0.8	2	1.5	0		0.3	20	0								0.1								3			1.7																																																																																																																						
90873	9087	9299	3	2		Jaspers - (Red)	1			0		Me1YasibeiersiMd010003		1		1	1	1			1	1	1	1		1	5	0.8	2	1	0		0.3	10									2.45	0							3			1		90870098	90870096	90870094	90870092		9087	900007	900008	100027	900011	900051	908799	908797					908701	908702	908703	908704	908705	908706	908707	908708	908709	908710	908711	908712	908713	908714	908715	908716	908717	908718	908719	908720																																																																																
90874	9087	9299	3	2		Jaspers - (Blue)	1			0		Me1YasibeiersiMd010004		1		1	1	1			1	1	1	1		1	5	0.8	2	1	0		0.3	10									2.45	0							3			1		90870098	90870096	90870094	90870092		9087	900007	900008	100027	900011	900051	908799	908797					908701	908702	908703	908704	908705	908706	908707	908708	908709	908710	908711	908712	908713	908714	908715	908716	908717	908718	908719	908720																																																																																
90880	9070	9300	2	3		Xi (Extreme)	1			0		Me1NianMd010001		1		0.5	1	1			0.5	1	1	1		1	5	0.8	2	1	0		0.3	10									1.65	0							3			0.5		90880098	90880096	90880094	90880092		9088	900007	900008	100027	900011	900051	908821						908801	908802	908803	908804	908805	908806	908807	908808	908809	908810	908811	908812	908813	908814	908815	908816	908817	908818	908819	908820	908821																																																																															
91880	9070	9300	2	3		Xi (Enhanced)	1			0		Me1NianMd010001		1		0.5	1	1			0.5	1	1	1		1	5	0.8	2	1	0		0.3	10									1.65	0							3			0.5		90880098	90880096	90880094	90880092		9088	900007	900008	100027	900011	900051	908821						908801	908802	908803	908804	908805	908806	908807	908808	908809	908810	908811	908812	908813	908814	908815	908816	908817	908818	908819	908820	908821																																																																															
92880	9070	9300	2	3		Xi (Basic)	1			0		Me1NianMd010001		1		0.5	1	1			0.5	1	1	1		1	5	0.8	2	1	0		0.3	10									1.65	0							3			0.5		90880098	90880096	90880094	90880092		9088	900007	900008	100027	900011	900051	908821						908801	908802	908803	908804	908805	908806	908807	908808	908809	908810	908811	908812	908813	908814	908815	908816	908817	908818	908819	908820	908821																																																																															
90881	9070	9300	1	3		Xi	1			0		Me1NianMd010001		1		0.5	1	1			0.5	1	1	1		1	5	0.8	2	1	0		0.3	10									1.65	0							3			0.5		90880098	90880096	90880094	90880092		9088	900007	900008	100027	900011	900051	908821						908801	908802	908803	908804	908805	908806	908807	908808	908809	908810	908811	908812	908813	908814	908815	908816	908817	908818	908819	908820	908821																																																																															
91881	9070	9300	2	3		Xi	1			0		Me1NianMd010001		1		0.5	1	1			0.3	1	0.6	1		1	5	0.8	2	1	0		0.3	10									1.65	0							3			0.5		90880098	90880096	90880094	90880092		9088	900007	900008	100027	900011	900051	908821						908801	908802	908803	908804	908805	908806	908807	908808	908809	908810	908811	908812	908813	908814	908815	908816	908817	908818	908819	908820	908821																																																																															
90890	9089	9399	3	1		Corrupted Construct (Extreme)	1			0		Mo1UngouzaotiMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0			1				3			1		90890098	90890096	90890094	90890092		9089	900007	900008	100027	900011	900051	908907						908901	908902	908903	908904	908905	908906	908907	908908	908909	908910	908911	908912	908913	908914																																																																																						
90900	9090	9399	3	1		Sea Squirt (Extreme)	1			0		Mo1HaiqiaoMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90890098	90890096	90890094	90890092		9090	900007	900008	100027	900011	900051	909008	909006	909007				909001	909002	909003	909004	909005	909006	909007	909008	909009																																																																																											
90910	9091	9399	3	1		Gear (Extreme)	1			0		Me1UnknownMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90910098	90910096	90910094	90910092		9091	900008	100027	900011	900007	909113	909123						909101	909102	909103	909104	909105	909106	909107	909108	909109	909110	909111	909112	909113	909114	909115	909116	909117																																																																																			
90913	9091	9399	3	1	War Zone	Gear (Extreme)	1			0		Me1UnknownMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90910098	90910096	90910094	90910092		9091	900008	100027	900011	900007	909113	909123	778726					909101	909102	909103	909104	909105	909106	909107	909108	909109	909110	909111	909112	909113	909114	909115	909116	909117																																																																																			
90930	9093	9399	3	1		Monkfish (Extreme)	1			0		Mo1YingdengyuMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90930098	90930096	90930094	90930092		9093	900007	900008	100027	900011	900051							909301	909302	909303	909304	909305	909306	909307	909308	909309	909310	909311	909312																																																																																								
90940	9094	9399	3	1		Buthus (Extreme)	1			0		Mo1CiganxieMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90940098	90940096	90940094	90940092		9094												909401	909402	909403	909404	909405	909406	909407	909408	909409	909410	909411																																																																																									
90950	9095	9399	3	1		Recycle Prisoner (Extreme)				0		Me1JiegouqiutuMd010001		1		1	1				1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.2	0			1	1			3			1		90950098	90950096	90950094	90950092		9095	900007	900008	100027	900011	900051							909501	909502	909503	909504	909505	909506	909507	909508	909509	909510	909511	909512	909513	909514	909515	909516	909517	909518	909519	909520	909521	909522	909523	909524	909525																																																																											
90960	9096	9399	3	2		Blair (Extreme)				0		Mo1BeiyaMd010001		1		0.7	0.7	1			1.5	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90960098	90960096	90960094	90960092		9096	900007	900008	100027	900011	900051							909601	909602	909603	909604	909605	909606	909607	909608	909609	909610	909611	909612	909613	909614																																																																																						
90970	9097	9399	3	2		M4-Medic Bot (Extreme)				0		Mo1ModelmMd010001		1		0.7	0.7	1			1	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90970098	90970096	90970094	90970092		9097	900007	900008	100027	900011	900051							909701	909702	909703	909704	909705	909706	909707	909708	909709	909710																																																																																										
90980	9098	9399	2	1		PK43 Type "Sergeant" (Extreme)	1			0		Me1PoliceMd010001		1		1.8	1	1			1	1	1			0	3	0.8	2	1.5			0.3	20	0								2.167	0			1				3			1		90980098	90980096	90980094	90980092		9098	900007	900008	100027	900011	900051	906401						909801	909802	909803	909804	909805	909806	909807	909808	909809	909810	909811	909812	909813	909814	909815	909816	909817	909818	909819	909820	909821	909822	909823	909824																																																																												
90990	9099	9399	2	2		Trailblazing Surfer (Extreme)				0		Me1SkaterboyMd010001		1		0.7	0.7	1			1	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90990098	90990096	90990094	90990092		9099	900007	900008	100027	900011	900051	909922	909923					909901	909902	909903	909904	909905	909906	909907	909908	909909	909910	909911	909912	909913	909914	909915	909916	909917	909918	909919	909920	909921	909922	909923	909924	909925																																																																											
93010	9301	9399	3	1		DB02-Sanitizer (Extreme)	1			0		Mo1QingjiejiqiMd010001		1		1	1	1			1	1	1			0	3	0.8	2	1.5			0.3	20									3	0			1				3			1		93010098	93010096	93010094	93010092		9301	900007	900008	100027	900011	900051	906401						930101	930102	930103	930104	930105	930106	930107	930108	930109	930110	930111	930112	930113	930114	930115	930116	930117	930118	930119	930120	930121	930122	930123																																																																													
93020	9302	9399	3	3		SSG-Meanderer (Extreme)	1			0		Mo1ShuixiyiMd010001		1		1.9	1	1			1.5	1	1			0	3	0.8	2	1.5			0.3	20									2	0			1				3			1		93020098	93020096	93020094	93020092		9302	900007	900008	100027	900011	900051	906401	930203	930204				930201	930202	930203	930204	930205	930206	930207	930208	930209	930210	930211	930212	930213	930214	930215	930216	930217	930218																																																																																		
93023	9302	9399	3	3		SSG-Meanderer (Extreme)	1			0		Mo1ShuixiyiMd010001		1		1.26	1	1			1	1	1			0	3	0.8	2	1.5			0.3	20									1.767	0			1				3			1		93020098	93020096	93020094	93020092		9302	900007	900008	100027	900011	900051	906401	930203	930204				930201	930202	930203	930204	930205	930206	930207	930208	930209	930210	930211	930212	930213	930214	930215	930216	930217	930218																																																																																		
93030	9303	9399	3	2		Hetero-Sapien (Extreme)	1			0		Mo1SemifiniMd010001		1		1.2	1	1			1.2	1	1.2			0	3	0.8	2	1.5			0.3	20									2.133	0							3			1		93030098	93030096	93030094	93030092		9303	900007	900008	100027	900011	900051	906401	930312					930301	930302	930303	930304	930305	930306	930307	930308	930309	930310	930311	930312	930313	930314	930315	930316																																																																																				
93050	9305	9399	3	2		Construct Soldier (Female) (Extreme)	1			0		Mo1CyborgsoldierMd10001		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1		93050098	93050096	93050094	93050092		9305	900007	900008	100027	900011	900051							930501	930502	930503	930504	930505	930506	930507	930508	930509	930510	930511	930512	930513	930514	930515	930516	930517	930518	930519																																																																																	
93053	9305	9399	3	2		Construct Soldier (Female) (Extreme)	1			0		Mo1CyborgsoldierMd10004		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1		93050098	93050096	93050094	93050092		9305	900007	900008	100027	900011	900051							930501	930502	930503	930504	930505	930506	930507	930508	930509	930510	930511	930512	930513	930514	930515	930516	930517	930518	930519																																																																																	
93060	9306	9399	3	2		Construct Captain (Female) (Extreme)	1			0		Mo1CyborgleaderMd10001		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1		93060098	93060096	93060094	93060092		9306	900007	900008	100027	900011	900051							930601	930602	930603	930604	930605	930606	930607	930608	930609	930610	930611	930612																																																																																								
93063	9306	9399	3	2		Construct Captain (Female) (Extreme)	1			0		Mo1CyborgleaderMd10004		1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2.2	0							3			1		93060098	93060096	93060094	93060092		9306	900007	900008	100027	900011	900051	930620						930601	930602	930603	930604	930605	930606	930607	930608	930609	930610	930611	930612																																																																																								
93070	9307	9398	2	2		Sanctuary Guard (Extreme)	1			0		Me1ShengtangMd010001		1		1	1	1			1	1	1			0	3	0.8	2	1.5			0.3	20									1.71	0							3			1		93070098	93070096	93070094	93070092		9307	900007	900008	100027	900011	900051	930734						930701	930702	930703	930704	930705	930706	930707	930708	930709	930710	930711	930712	930713	930714	930715																																																																																					
93080	9308	8491	2	3		Dragon	1			0		Me1WutailongheadMd010001		1		3	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							9			0		93080098	93080096	93080094	93080092		9308	930806	930811	930810	844063								930801	930802	930803	930804	930805	930806	930807	930808	930809	930810	930811	930812	930813	930814	930815	930816	930817	930818	930819	930820	930821	930822	930823	930824	930825	930826	930827	930828	930829	930830	930831	930832	930833	930834	930835	930836	930837	930838	930839	930840	930841	930842	930843	930844	930845	930846	930847	930848	930849	930850	930851	930852	930853	930854	930855	930856	930857	930858	930859	930860	930861	930862	930863	930864	930865	930866	930867	930868																																
93081	9308	8491	2	3		Dragon	1			0		Me1WutailongMd010001		1		3	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0							930557	930888																																																																																																														
93082	9308	8491	2	3		Dragon	1			0		Me1WutailonglhandMd010001		1		0.01	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0		93080098	93080096	93080094	93080092		930802	710076	930811	930810	844063								930861	930862	930863	930864	930865	930866	930867	930868	930869	930870	930871	930872			930815	930816					930873	930874	930875	930876	930825	930826	930827	930828	930829	930830	930831	930832	930833	930836							930841	930842			930845	930846	930847	930848	930849	930850	930851	930852	930853																																															
93083	9308	8491	2	3		Dragon	1			0		Me1WutailongrhandMd010001		1		0.01	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0		93080098	93080096	93080094	93080092		930803	710076	930811	930810	844063								930861	930862	930863	930864	930865	930866	930867	930868	930869	930870	930871	930872			930815	930816					930873	930874	930875	930876	930825	930826	930827	930828	930829	930830	930831	930832	930833	930836									930843	930844	930845	930846	930847	930848	930849	930850	930851	930852	930853																																															
93084	9308	8491	2	3		Dragon	1			0		Me1WutailongtailMd010001		1		0.01	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0		93080098	93080096	93080094	93080092		930804	710076	930811	930810	844063								930861	930862	930863	930864	930865	930866	930867	930868	930869	930870	930871	930872			930815	930816					930873	930874	930875	930876	930825	930826	930827	930828	930829	930830	930831	930832	930833	930836											930845	930846	930847	930848	930849	930850	930851	930852	930853																																															
93085	9308	8490	2	3		Dragon	1			0				1		0.5	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0											844063	930565																																																																																																										
93086	9308	8490	2	3		Dragon	1			0				1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0																																																																																																																						
93087	9308	8490	2	3		Dragon	1			0				1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0																																																																																																																						
93088	9308	8491	2	3		Dragon	1			0		Me1WutailongtailMd010001		0		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0							930812		930811	930810																																																																																																												
93089	9308	8491	2	3		Dragon	1			0				1		1	1	1			1	1	1			0	5	0.8	2	1.5			0.3	20									2	0							3			0									930839	930835																																																																																																												
