Id	Name	FightEventId	CharacterId	SynthesisId	SynthesisCount	Capacity	Quality	Icon	ResolveId	ResolveCount	Exp	Description	IsShowInLibrary	Priority
18134023	Glory: Overclock 1	225407	1121003	18134024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	90	90	When exiting Frost Spirit form, replenish the Glorious Shield by current combo count x0.75%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4116
18134024	Glory: Overclock 1	225408	1121003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	When exiting Frost Spirit form, replenish the Glorious Shield by current combo count x1%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5116
18134031	Glory: Overclock 2	225409	1121003	18134032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	10	10	In Frost Spirit form, deal 1 extra 20% Ice DMG that is included in the combo count when Basic Attack deals DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2117
18134032	Glory: Overclock 2	225410	1121003	18134033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	30	30	In Frost Spirit form, deal 1 extra 30% Ice DMG that is included in the combo count when Basic Attack deals DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3117
18134033	Glory: Overclock 2	225411	1121003	18134034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	90	90	In Frost Spirit form, deal 1 extra 40% Ice DMG that is included in the combo count when Basic Attack deals DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4117
18134034	Glory: Overclock 2	225412	1121003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	In Frost Spirit form, deal 2 extra 50% Ice DMG that is included in the combo count when Basic Attack deals DMG. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5117
18134041	Glory: Special	225413	1121003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	In Frost Spirit form, DMG increases by 50% for every 10-hit combo, can be stacked up to 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Glory Enhancement.	1	6118
18135011	No. 21: Core	225501	1221002	18135012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	10	10	Resonance Pulse DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2118
18135012	No. 21: Core	225502	1221002	18135013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	30	30	Resonance Pulse DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3118
18135013	No. 21: Core	225503	1221002	18135014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	90	90	Resonance Pulse DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4118
18135014	No. 21: Core	225504	1221002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	Resonance Pulse DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5118
18135021	No. 21: Overclock 1	225505	1221002	18135022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	10	10	Gain 15 Energy when performing Instant Dodge. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2119
18135022	No. 21: Overclock 1	225506	1221002	18135023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	30	30	Gain 30 Energy when performing Instant Dodge. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3119
18135023	No. 21: Overclock 1	225507	1221002	18135024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	90	90	Gain 45 Energy when performing Instant Dodge. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4119
18135024	No. 21: Overclock 1	225508	1221002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	Gain 60 Energy when performing Instant Dodge. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5119
18135031	No. 21: Overclock 2	225509	1221002	18135032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	10	10	Gain 1 random set of 3-Ping after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2120
18135032	No. 21: Overclock 2	225510	1221002	18135033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	30	30	Gain 2 random sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3120
18135033	No. 21: Overclock 2	225511	1221002	18135034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	90	90	Gain 3 random set of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4120
18135034	No. 21: Overclock 2	225512	1221002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	Gain 4 random sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5120
18135041	No. 21: Special	225513	1221002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	Resonance Pulse DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks No. 21 Enhancement.	1	6121
18136011	Garnet: Core	225601	1131003	18136012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	10	10	Lightning Fall DMG increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2122
18136012	Garnet: Core	225602	1131003	18136013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	30	30	Lightning Fall DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3122
18136013	Garnet: Core	225603	1131003	18136014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	90	90	Lightning Fall DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4122
18136014	Garnet: Core	225604	1131003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	Lightning Fall DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5122
18136021	Garnet: Overclock 1	225605	1131003	18136022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	10	10	Gain 5 Energy when casting Lightning Fall. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2123
18136022	Garnet: Overclock 1	225606	1131003	18136023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	30	30	Gain 10 Energy when casting Lightning Fall. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3123
18136023	Garnet: Overclock 1	225607	1131003	18136024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	90	90	Gain 15 Energy when casting Lightning Fall. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4123
18136024	Garnet: Overclock 1	225608	1131003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	Gain 20 Energy when casting Lightning Fall. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5123
18136031	Garnet: Overclock 2	225609	1131003	18136032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	10	10	Gain 1 random set of 3-Ping when casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2124
18136032	Garnet: Overclock 2	225610	1131003	18136033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	30	30	Gain 2 random sets of 3-Pings when casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3124
18136033	Garnet: Overclock 2	225611	1131003	18136034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	90	90	Gain 3 random sets of 3-Pings when casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4124
18136034	Garnet: Overclock 2	225612	1131003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	Gain 4 random sets of 3-Pings when casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5124
18136041	Garnet: Special	225613	1131003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	Lightning Fall DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Garnet Enhancement.	1	6125
